LOGGING STARTED
robot_main , [MAIN_LOOP] 567993630339 | kalman_calibration | [1.2179804475213112,-0.0035149185805913793]
robot_main , [MAIN_LOOP] 567993691927 | robot_frequency | [215.44512351711205,58,216.52576698336404]
robot_main , [CONTROLLER] 567993691927 | speed_controller | [0.0,-4.544921875,0.3807539589500275]
robot_main , [CONTROLLER] 567993691927 | stability_controller | [0.3807539589500275,0.7953108857674456,29.073571109437886]
robot_main , [MAIN_LOOP] 567993691978 | robot_frequency | [215.62431008587313,69,216.52576698336404]
robot_main , [CONTROLLER] 567993691978 | speed_controller | [0.0,-3.9111328125,0.4097956678214004]
robot_main , [CONTROLLER] 567993691978 | stability_controller | [0.4097956678214004,0.7684465013926,-9.872345102541225]
robot_main , [MAIN_LOOP] 567993692029 | robot_frequency | [215.65433235007475,80,216.52576698336404]
robot_main , [CONTROLLER] 567993692029 | speed_controller | [0.0,-4.197265625,0.38041864651311064]
robot_main , [CONTROLLER] 567993692029 | stability_controller | [0.38041864651311064,0.7587669810394247,-10.391455770597503]
robot_main , [MAIN_LOOP] 567993692080 | robot_frequency | [215.80036551289064,91,216.52576698336404]
robot_main , [CONTROLLER] 567993692080 | speed_controller | [0.0,-5.056640625,0.31364890627269504]
robot_main , [CONTROLLER] 567993692080 | stability_controller | [0.31364890627269504,0.7420886244070535,-4.570707816438896]
robot_main , [MAIN_LOOP] 567993692131 | robot_frequency | [216.81134871903453,1,215.85563572932313]
robot_main , [CONTROLLER] 567993692131 | speed_controller | [0.0,-4.99609375,0.30364770172708544]
robot_main , [CONTROLLER] 567993692131 | stability_controller | [0.30364770172708544,0.6786625922737374,17.853118021254673]
robot_main , [MAIN_LOOP] 567993692182 | robot_frequency | [215.84855842247353,12,215.85563572932313]
robot_main , [CONTROLLER] 567993692182 | speed_controller | [0.0,-3.8974609375,0.36116313163968605]
robot_main , [CONTROLLER] 567993692182 | stability_controller | [0.36116313163968605,0.6181567322812692,8.258000630047249]
robot_main , [MAIN_LOOP] 567993692233 | robot_frequency | [216.01033366422294,23,215.85563572932313]
robot_main , [CONTROLLER] 567993692233 | speed_controller | [0.0,-2.955078125,0.4123634368397516]
robot_main , [CONTROLLER] 567993692233 | stability_controller | [0.4123634368397516,0.6024034005674109,6.540686088010215]
robot_main , [MAIN_LOOP] 567993692283 | robot_frequency | [216.0373592367834,34,215.85563572932313]
robot_main , [CONTROLLER] 567993692283 | speed_controller | [0.0,-3.0546875,0.3981149409574909]
robot_main , [CONTROLLER] 567993692283 | stability_controller | [0.3981149409574909,0.6179782566670693,-26.32542843977902]
robot_main , [MAIN_LOOP] 567993692334 | robot_frequency | [216.27701485649632,45,215.85563572932313]
robot_main , [CONTROLLER] 567993692334 | speed_controller | [0.0,-3.6552734375,0.350495862366025]
robot_main , [CONTROLLER] 567993692334 | stability_controller | [0.350495862366025,0.6152927968157114,-9.861981657785808]
robot_main , [MAIN_LOOP] 567993692385 | robot_frequency | [216.43132513293645,56,215.85563572932313]
robot_main , [CONTROLLER] 567993692385 | speed_controller | [0.0,-3.578125,0.3453084734660561]
robot_main , [CONTROLLER] 567993692385 | stability_controller | [0.3453084734660561,0.5626416388546246,9.195895479438986]
robot_main , [MAIN_LOOP] 567993692436 | robot_frequency | [216.25605989870414,67,215.85563572932313]
robot_main , [CONTROLLER] 567993692436 | speed_controller | [0.0,-2.1689453125,0.42743744996350597]
robot_main , [CONTROLLER] 567993692436 | stability_controller | [0.42743744996350597,0.5156474642745931,10.413611247943425]
robot_main , [MAIN_LOOP] 567993692487 | robot_frequency | [216.3628015427328,78,215.85563572932313]
robot_main , [CONTROLLER] 567993692487 | speed_controller | [0.0,-2.01318359375,0.4320134749139879]
robot_main , [CONTROLLER] 567993692487 | stability_controller | [0.4320134749139879,0.5317048672249997,-7.879830018980777]
robot_main , [MAIN_LOOP] 567993692538 | robot_frequency | [216.26871355332278,89,215.85563572932313]
robot_main , [CONTROLLER] 567993692538 | speed_controller | [0.0,-1.91650390625,0.4328194170284305]
robot_main , [CONTROLLER] 567993692538 | stability_controller | [0.4328194170284305,0.5066840034081959,25.22124339746901]
robot_main , [MAIN_LOOP] 567993692588 | robot_frequency | [216.2847781915877,100,215.85563572932313]
robot_main , [CONTROLLER] 567993692588 | speed_controller | [0.0,-1.072265625,0.4823347029844635]
robot_main , [CONTROLLER] 567993692588 | stability_controller | [0.4823347029844635,0.48969591902155124,9.216078561685622]
robot_main , [MAIN_LOOP] 567993692639 | robot_frequency | [217.16396622817723,10,216.2847781915877]
robot_main , [CONTROLLER] 567993692639 | speed_controller | [0.0,-0.42822265625,0.5214003970422245]
robot_main , [CONTROLLER] 567993692639 | stability_controller | [0.5214003970422245,0.4974033676036095,-0.06480073920812757]
robot_main , [MAIN_LOOP] 567993692690 | robot_frequency | [217.21485595869459,21,216.2847781915877]
robot_main , [CONTROLLER] 567993692690 | speed_controller | [0.0,-0.18536376953125,0.5361296915604007]
robot_main , [CONTROLLER] 567993692690 | stability_controller | [0.5361296915604007,0.5112685131146468,1.8177476583411019]
robot_main , [MAIN_LOOP] 567993692741 | robot_frequency | [216.58466372385604,32,216.2847781915877]
robot_main , [CONTROLLER] 567993692741 | speed_controller | [0.0,-0.2215576171875,0.5332104132376307]
robot_main , [CONTROLLER] 567993692741 | stability_controller | [0.5332104132376307,0.5142773077731225,4.404644942024715]
robot_main , [MAIN_LOOP] 567993692792 | robot_frequency | [216.5844019189575,43,216.2847781915877]
robot_main , [CONTROLLER] 567993692792 | speed_controller | [0.0,0.267822265625,0.5643087091675382]
robot_main , [CONTROLLER] 567993692792 | stability_controller | [0.5643087091675382,0.4998047590036814,8.022803717698116]
robot_main , [MAIN_LOOP] 567993692843 | robot_frequency | [216.18880799024643,54,216.2847781915877]
robot_main , [CONTROLLER] 567993692843 | speed_controller | [0.0,1.46923828125,0.6429221863912074]
robot_main , [CONTROLLER] 567993692843 | stability_controller | [0.6429221863912074,0.4830365116459183,26.643265965888872]
robot_main , [MAIN_LOOP] 567993692894 | robot_frequency | [216.24014318995555,65,216.2847781915877]
robot_main , [CONTROLLER] 567993692894 | speed_controller | [0.0,1.9755859375,0.6801762474902328]
robot_main , [CONTROLLER] 567993692894 | stability_controller | [0.6801762474902328,0.5514502349175551,-45.980537900332834]
robot_main , [MAIN_LOOP] 567993692944 | robot_frequency | [216.37533832028666,76,216.2847781915877]
robot_main , [CONTROLLER] 567993692944 | speed_controller | [0.0,0.780517578125,0.6078377273195776]
robot_main , [CONTROLLER] 567993692944 | stability_controller | [0.6078377273195776,0.5781205279112405,-0.8587520499152015]
robot_main , [MAIN_LOOP] 567993692995 | robot_frequency | [216.41054746460904,87,216.2847781915877]
robot_main , [CONTROLLER] 567993692995 | speed_controller | [0.0,1.29345703125,0.6426796809635829]
robot_main , [CONTROLLER] 567993692995 | stability_controller | [0.6426796809635829,0.5392040515702723,44.16086965871318]
robot_main , [MAIN_LOOP] 567993693046 | robot_frequency | [216.42340574600163,98,216.2847781915877]
robot_main , [CONTROLLER] 567993693046 | speed_controller | [0.0,3.00390625,0.7571794835116137]
robot_main , [CONTROLLER] 567993693046 | stability_controller | [0.7571794835116137,0.5420988941072302,4.754876923096004]
robot_main , [MAIN_LOOP] 567993694701 | robot_frequency | [216.57070740769672,2,216.4244219007223]
robot_main , [CONTROLLER] 567993694701 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993694701 | stability_controller | [0.5695776687805894,2.1079179425569254,-35.22526027248989]
robot_main , [MAIN_LOOP] 567993694765 | robot_frequency | [144.58415879074562,3,216.4244219007223]
robot_main , [CONTROLLER] 567993694765 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993694765 | stability_controller | [0.5695776687805894,0.4863195573148004,155.2737136495013]
robot_main , [MAIN_LOOP] 567993694818 | robot_frequency | [112.33719249197364,4,216.4244219007223]
robot_main , [CONTROLLER] 567993694818 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993694818 | stability_controller | [0.5695776687805894,0.4951745613166303,-0.49587428585646576]
robot_main , [MAIN_LOOP] 567993694916 | robot_frequency | [81.48632958139115,6,216.4244219007223]
robot_main , [CONTROLLER] 567993694916 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993694916 | stability_controller | [0.5695776687805894,1.316832559722255,-22.75841413051638]
robot_main , [MAIN_LOOP] 567993695014 | robot_frequency | [66.1517894335536,8,216.4244219007223]
robot_main , [CONTROLLER] 567993695014 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695014 | stability_controller | [0.5695776687805894,-0.27925387239219934,-4.495187893112517]
robot_main , [MAIN_LOOP] 567993695148 | robot_frequency | [61.10502345924576,9,216.4244219007223]
robot_main , [CONTROLLER] 567993695148 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695148 | stability_controller | [0.5695776687805894,0.5668158574139933,-48.87037257500011]
robot_main , [MAIN_LOOP] 567993695204 | robot_frequency | [55.737720098680384,10,216.4244219007223]
robot_main , [CONTROLLER] 567993695204 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695204 | stability_controller | [0.5695776687805894,0.5871985240873899,-3.9814132592364073]
robot_main , [MAIN_LOOP] 567993695255 | robot_frequency | [52.320416545440054,11,216.4244219007223]
robot_main , [CONTROLLER] 567993695255 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695255 | stability_controller | [0.5695776687805894,0.13665699671067225,87.21968556494775]
robot_main , [MAIN_LOOP] 567993695308 | robot_frequency | [49.5815866861688,12,216.4244219007223]
robot_main , [CONTROLLER] 567993695308 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695308 | stability_controller | [0.5695776687805894,0.07315402977529165,20.20336000164818]
robot_main , [MAIN_LOOP] 567993695409 | robot_frequency | [45.29717259788378,14,216.4244219007223]
robot_main , [CONTROLLER] 567993695409 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695409 | stability_controller | [0.5695776687805894,0.027971406236210673,16.035845810526723]
robot_main , [MAIN_LOOP] 567993695460 | robot_frequency | [43.57001802049323,15,216.4244219007223]
robot_main , [CONTROLLER] 567993695460 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695460 | stability_controller | [0.5695776687805894,-0.052299153018565185,24.34125110755969]
robot_main , [MAIN_LOOP] 567993695513 | robot_frequency | [42.06377230719119,16,216.4244219007223]
robot_main , [CONTROLLER] 567993695513 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695513 | stability_controller | [0.5695776687805894,-0.06010377868025656,11.678284041820977]
robot_main , [MAIN_LOOP] 567993695565 | robot_frequency | [40.69250185556972,17,216.4244219007223]
robot_main , [CONTROLLER] 567993695565 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695565 | stability_controller | [0.5695776687805894,-0.0647044352040864,11.183276521000675]
robot_main , [MAIN_LOOP] 567993695617 | robot_frequency | [39.50544084985972,18,216.4244219007223]
robot_main , [CONTROLLER] 567993695617 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695617 | stability_controller | [0.5695776687805894,-0.03881277356636379,5.075283618771344]
robot_main , [MAIN_LOOP] 567993695713 | robot_frequency | [37.52744266505219,20,216.4244219007223]
robot_main , [CONTROLLER] 567993695713 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695713 | stability_controller | [0.5695776687805894,-0.04006607216722693,5.678408414006995]
robot_main , [MAIN_LOOP] 567993695765 | robot_frequency | [36.75745200344046,21,216.4244219007223]
robot_main , [CONTROLLER] 567993695765 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695765 | stability_controller | [0.5695776687805894,-0.09220177674473741,19.90140977736642]
robot_main , [MAIN_LOOP] 567993695819 | robot_frequency | [35.96914575825604,22,216.4244219007223]
robot_main , [CONTROLLER] 567993695819 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695819 | stability_controller | [0.5695776687805894,-0.10103052745534814,12.548531807916728]
robot_main , [MAIN_LOOP] 567993695870 | robot_frequency | [35.212183068917184,23,216.4244219007223]
robot_main , [CONTROLLER] 567993695870 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695870 | stability_controller | [0.5695776687805894,-0.15603364962774785,21.888278438743377]
robot_main , [MAIN_LOOP] 567993695922 | robot_frequency | [34.553114453136445,24,216.4244219007223]
robot_main , [CONTROLLER] 567993695922 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695922 | stability_controller | [0.5695776687805894,-0.18918985236878785,18.45522087868114]
robot_main , [MAIN_LOOP] 567993695973 | robot_frequency | [33.94924952606718,25,216.4244219007223]
robot_main , [CONTROLLER] 567993695973 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993695973 | stability_controller | [0.5695776687805894,-0.22963861087931442,20.041699696157824]
robot_main , [MAIN_LOOP] 567993696027 | robot_frequency | [33.39841225157579,26,216.4244219007223]
robot_main , [CONTROLLER] 567993696027 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696027 | stability_controller | [0.5695776687805894,-0.2583431422362918,18.822207173985774]
robot_main , [MAIN_LOOP] 567993696079 | robot_frequency | [32.84703230496899,27,216.4244219007223]
robot_main , [CONTROLLER] 567993696079 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696079 | stability_controller | [0.5695776687805894,-0.26751605167934345,15.228716144515777]
robot_main , [MAIN_LOOP] 567993696132 | robot_frequency | [32.35990786429563,28,216.4244219007223]
robot_main , [CONTROLLER] 567993696132 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696132 | stability_controller | [0.5695776687805894,-0.26785305812760823,13.711694178554527]
robot_main , [MAIN_LOOP] 567993696184 | robot_frequency | [31.89422679510546,29,216.4244219007223]
robot_main , [CONTROLLER] 567993696184 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696184 | stability_controller | [0.5695776687805894,-0.2718552116449188,14.496395745016963]
robot_main , [MAIN_LOOP] 567993696283 | robot_frequency | [31.115719020644317,31,216.4244219007223]
robot_main , [CONTROLLER] 567993696283 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696283 | stability_controller | [0.5695776687805894,-0.26270859781395844,14.018191870628598]
robot_main , [MAIN_LOOP] 567993696337 | robot_frequency | [30.762057002637402,32,216.4244219007223]
robot_main , [CONTROLLER] 567993696337 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696337 | stability_controller | [0.5695776687805894,-0.2527980019324785,11.592815821195716]
robot_main , [MAIN_LOOP] 567993696389 | robot_frequency | [30.399042305919334,33,216.4244219007223]
robot_main , [CONTROLLER] 567993696389 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696389 | stability_controller | [0.5695776687805894,-0.272598538397479,17.161676357420006]
robot_main , [MAIN_LOOP] 567993696443 | robot_frequency | [30.066258860496674,34,216.4244219007223]
robot_main , [CONTROLLER] 567993696443 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696443 | stability_controller | [0.5695776687805894,-0.28560630668465553,16.296916030090685]
robot_main , [MAIN_LOOP] 567993696494 | robot_frequency | [29.740098633222345,35,216.4244219007223]
robot_main , [CONTROLLER] 567993696494 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696494 | stability_controller | [0.5695776687805894,-0.30153834539519714,17.31839556133147]
robot_main , [MAIN_LOOP] 567993696593 | robot_frequency | [29.218781384687635,37,216.4244219007223]
robot_main , [CONTROLLER] 567993696593 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696593 | stability_controller | [0.5695776687805894,-0.3448602716650338,20.065397602373128]
robot_main , [MAIN_LOOP] 567993696647 | robot_frequency | [28.963859092978677,38,216.4244219007223]
robot_main , [CONTROLLER] 567993696647 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696647 | stability_controller | [0.5695776687805894,-0.3682386004985494,19.664708021335418]
robot_main , [MAIN_LOOP] 567993696698 | robot_frequency | [28.698411783703875,39,216.4244219007223]
robot_main , [CONTROLLER] 567993696698 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696698 | stability_controller | [0.5695776687805894,-0.37065097955491483,15.744708629543261]
robot_main , [MAIN_LOOP] 567993696752 | robot_frequency | [28.468541513514587,40,216.4244219007223]
robot_main , [CONTROLLER] 567993696752 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696752 | stability_controller | [0.5695776687805894,-0.3742470727065334,16.05458004715861]
robot_main , [MAIN_LOOP] 567993696802 | robot_frequency | [28.23270836019306,41,216.4244219007223]
robot_main , [CONTROLLER] 567993696802 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696802 | stability_controller | [0.5695776687805894,-0.3758068554624756,15.704961629244707]
robot_main , [MAIN_LOOP] 567993696902 | robot_frequency | [27.8462699099226,43,216.4244219007223]
robot_main , [CONTROLLER] 567993696902 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696902 | stability_controller | [0.5695776687805894,-0.37218539717203625,14.475617562613355]
robot_main , [MAIN_LOOP] 567993696955 | robot_frequency | [27.66553589565264,44,216.4244219007223]
robot_main , [CONTROLLER] 567993696955 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993696955 | stability_controller | [0.5695776687805894,-0.37021904041086956,14.960204778460037]
robot_main , [MAIN_LOOP] 567993697007 | robot_frequency | [27.47336825074119,45,216.4244219007223]
robot_main , [CONTROLLER] 567993697007 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697007 | stability_controller | [0.5695776687805894,-0.3774630282846853,16.71176478295388]
robot_main , [MAIN_LOOP] 567993697061 | robot_frequency | [27.29111260124843,46,216.4244219007223]
robot_main , [CONTROLLER] 567993697061 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697061 | stability_controller | [0.5695776687805894,-0.38672446389375803,17.27969803709071]
robot_main , [MAIN_LOOP] 567993697112 | robot_frequency | [27.106978687111624,47,216.4244219007223]
robot_main , [CONTROLLER] 567993697112 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697112 | stability_controller | [0.5695776687805894,-0.3879656506883625,15.834568555622866]
robot_main , [MAIN_LOOP] 567993697163 | robot_frequency | [26.95081123828091,48,216.4244219007223]
robot_main , [CONTROLLER] 567993697163 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697163 | stability_controller | [0.5695776687805894,-0.39497043534828813,17.417039665130606]
robot_main , [MAIN_LOOP] 567993697216 | robot_frequency | [26.80169841886254,49,216.4244219007223]
robot_main , [CONTROLLER] 567993697216 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697216 | stability_controller | [0.5695776687805894,-0.40036589654194743,16.563351793171847]
robot_main , [MAIN_LOOP] 567993697269 | robot_frequency | [26.639927471681496,50,216.4244219007223]
robot_main , [CONTROLLER] 567993697269 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697269 | stability_controller | [0.5695776687805894,-0.4067433996681868,17.14846075608294]
robot_main , [MAIN_LOOP] 567993697423 | robot_frequency | [27.317523545167905,55,216.4244219007223]
robot_main , [CONTROLLER] 567993697423 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697423 | stability_controller | [0.5695776687805894,-0.46017199087549965,16.001911767151675]
robot_main , [MAIN_LOOP] 567993697485 | robot_frequency | [29.889965302351996,59,216.4244219007223]
robot_main , [CONTROLLER] 567993697485 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697485 | stability_controller | [0.5695776687805894,-0.5290399194023312,17.10591054341595]
robot_main , [MAIN_LOOP] 567993697545 | robot_frequency | [32.223909902883044,63,216.4244219007223]
robot_main , [CONTROLLER] 567993697545 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697545 | stability_controller | [0.5695776687805894,-0.6014708894077132,22.275652623592773]
robot_main , [MAIN_LOOP] 567993697608 | robot_frequency | [34.13950061302916,67,216.4244219007223]
robot_main , [CONTROLLER] 567993697608 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697608 | stability_controller | [0.5695776687805894,-0.6680499221461859,21.77234201701093]
robot_main , [MAIN_LOOP] 567993697670 | robot_frequency | [35.87758549945957,71,216.4244219007223]
robot_main , [CONTROLLER] 567993697670 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697670 | stability_controller | [0.5695776687805894,-0.741876378106866,24.011386993875107]
robot_main , [MAIN_LOOP] 567993697731 | robot_frequency | [37.44398231030877,75,216.4244219007223]
robot_main , [CONTROLLER] 567993697731 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697731 | stability_controller | [0.5695776687805894,-0.8106439629681951,25.914384138861777]
robot_main , [MAIN_LOOP] 567993697793 | robot_frequency | [38.86436476598114,79,216.4244219007223]
robot_main , [CONTROLLER] 567993697793 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697793 | stability_controller | [0.5695776687805894,-0.8694303982523386,24.28876077879022]
robot_main , [MAIN_LOOP] 567993697855 | robot_frequency | [40.12262363868931,83,216.4244219007223]
robot_main , [CONTROLLER] 567993697855 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697855 | stability_controller | [0.5695776687805894,-0.9198511254601963,24.469998847795235]
robot_main , [MAIN_LOOP] 567993697916 | robot_frequency | [41.29375453200074,87,216.4244219007223]
robot_main , [CONTROLLER] 567993697916 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993697916 | stability_controller | [0.5695776687805894,-0.9603685139679655,22.499806362482925]
robot_main , [MAIN_LOOP] 567993698040 | robot_frequency | [43.28127453234863,95,216.4244219007223]
robot_main , [CONTROLLER] 567993698040 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698040 | stability_controller | [0.5695776687805894,-1.02719661618003,25.345214912551985]
robot_main , [MAIN_LOOP] 567993698103 | robot_frequency | [44.14124377070838,99,216.4244219007223]
robot_main , [CONTROLLER] 567993698103 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698103 | stability_controller | [0.5695776687805894,-1.0656218497762726,27.496736924611685]
robot_main , [MAIN_LOOP] 567993698165 | robot_frequency | [65.1053917851418,2,44.32814855956978]
robot_main , [CONTROLLER] 567993698165 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698165 | stability_controller | [0.5695776687805894,-1.1059578184174117,29.243073974191564]
robot_main , [MAIN_LOOP] 567993698227 | robot_frequency | [64.88521840494137,6,44.32814855956978]
robot_main , [CONTROLLER] 567993698227 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698227 | stability_controller | [0.5695776687805894,-1.1396062438772925,27.830557434546314]
robot_main , [MAIN_LOOP] 567993698352 | robot_frequency | [64.7141082643888,14,44.32814855956978]
robot_main , [CONTROLLER] 567993698352 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698352 | stability_controller | [0.5695776687805894,-1.2201997567602776,29.03420380482687]
robot_main , [MAIN_LOOP] 567993698413 | robot_frequency | [64.79104596460475,18,44.32814855956978]
robot_main , [CONTROLLER] 567993698413 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698413 | stability_controller | [0.5695776687805894,-1.2537098163535825,29.90748166688527]
robot_main , [MAIN_LOOP] 567993698475 | robot_frequency | [64.79057733598366,22,44.32814855956978]
robot_main , [CONTROLLER] 567993698475 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698475 | stability_controller | [0.5695776687805894,-1.2827346041760046,31.24413820659833]
robot_main , [MAIN_LOOP] 567993698538 | robot_frequency | [64.80012274136892,26,44.32814855956978]
robot_main , [CONTROLLER] 567993698538 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698538 | stability_controller | [0.5695776687805894,-1.3050787051589243,31.064293674378142]
robot_main , [MAIN_LOOP] 567993698601 | robot_frequency | [64.66671428769344,30,44.32814855956978]
robot_main , [CONTROLLER] 567993698601 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698601 | stability_controller | [0.5695776687805894,-1.3216370024284698,30.576997745621]
robot_main , [MAIN_LOOP] 567993698663 | robot_frequency | [64.62596601861415,34,44.32814855956978]
robot_main , [CONTROLLER] 567993698663 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698663 | stability_controller | [0.5695776687805894,-1.3414663019160127,32.758428719720655]
robot_main , [MAIN_LOOP] 567993698725 | robot_frequency | [64.6192151606241,38,44.32814855956978]
robot_main , [CONTROLLER] 567993698725 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698725 | stability_controller | [0.5695776687805894,-1.368324566563511,32.097768955423106]
robot_main , [MAIN_LOOP] 567993698787 | robot_frequency | [64.70432027442197,42,44.32814855956978]
robot_main , [CONTROLLER] 567993698787 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698787 | stability_controller | [0.5695776687805894,-1.3964514603679168,33.988530627380015]
robot_main , [MAIN_LOOP] 567993698850 | robot_frequency | [64.67564462829175,46,44.32814855956978]
robot_main , [CONTROLLER] 567993698850 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698850 | stability_controller | [0.5695776687805894,-1.4175666541166074,32.79031584733656]
robot_main , [MAIN_LOOP] 567993698912 | robot_frequency | [64.61773946437339,50,44.32814855956978]
robot_main , [CONTROLLER] 567993698912 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698912 | stability_controller | [0.5695776687805894,-1.4394949223749027,33.14267102552396]
robot_main , [MAIN_LOOP] 567993698974 | robot_frequency | [64.60912092611598,54,44.32814855956978]
robot_main , [CONTROLLER] 567993698974 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993698974 | stability_controller | [0.5695776687805894,-1.4593560587775558,33.89899271292577]
robot_main , [MAIN_LOOP] 567993699037 | robot_frequency | [64.5898912447094,58,44.32814855956978]
robot_main , [CONTROLLER] 567993699037 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699037 | stability_controller | [0.5695776687805894,-1.4746014904093938,32.95797252296821]
robot_main , [MAIN_LOOP] 567993699100 | robot_frequency | [64.49510747304552,62,44.32814855956978]
robot_main , [CONTROLLER] 567993699100 | speed_controller | [0.0,0.0,0.5695776687805894]
robot_main , [CONTROLLER] 567993699100 | stability_controller | [0.5695776687805894,-1.4859822963320373,33.58323633783867]
