LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629779 | kalman_calibration | [-33.04723633440943,2.4098633646912434e-4]
robot_main , [CONTROLLER] 567993747382 | speed_controller | [0.0,-0.555908203125,0.4221810686898044]
robot_main , [CONTROLLER] 567993747382 | stability_controller | [0.4221810686898044,0.47966987954236484,49.79694706877668]
robot_main , [MAIN_LOOP] 567993747433 | robot_frequency | [216.7111160557024,99,216.42350881243047]
robot_main , [CONTROLLER] 567993747433 | speed_controller | [0.0,0.78173828125,0.507552889282606]
robot_main , [CONTROLLER] 567993747433 | stability_controller | [0.507552889282606,0.46151906874758364,10.13626491823329]
robot_main , [MAIN_LOOP] 567993747484 | robot_frequency | [213.3931192507358,9,216.71948821785622]
robot_main , [CONTROLLER] 567993747484 | speed_controller | [0.0,1.19580078125,0.5368599617962846]
robot_main , [CONTROLLER] 567993747484 | stability_controller | [0.5368599617962846,0.4789995025683098,1.221133786963421]
robot_main , [MAIN_LOOP] 567993747535 | robot_frequency | [215.06390653189618,20,216.71948821785622]
robot_main , [CONTROLLER] 567993747535 | speed_controller | [0.0,0.454345703125,0.4921386445196641]
robot_main , [CONTROLLER] 567993747535 | stability_controller | [0.4921386445196641,0.5318727228375723,-36.72359585143649]
robot_main , [MAIN_LOOP] 567993747586 | robot_frequency | [215.37518113011393,31,216.71948821785622]
robot_main , [CONTROLLER] 567993747586 | speed_controller | [0.0,-0.83544921875,0.40956420256365444]
robot_main , [CONTROLLER] 567993747586 | stability_controller | [0.40956420256365444,0.5333216817633023,-12.848174701455145]
robot_main , [MAIN_LOOP] 567993747637 | robot_frequency | [215.77268735934808,42,216.71948821785622]
robot_main , [CONTROLLER] 567993747637 | speed_controller | [0.0,-0.94091796875,0.4001931645445503]
robot_main , [CONTROLLER] 567993747637 | stability_controller | [0.4001931645445503,0.5047685758557705,3.8252042091071816]
robot_main , [MAIN_LOOP] 567993747687 | robot_frequency | [216.10532568577113,53,216.71948821785622]
robot_main , [CONTROLLER] 567993747687 | speed_controller | [0.0,-0.15509033203125,0.44860682123847717]
robot_main , [CONTROLLER] 567993747687 | stability_controller | [0.44860682123847717,0.4755826480196027,23.959372997524312]
robot_main , [MAIN_LOOP] 567993747738 | robot_frequency | [216.17898757647816,64,216.71948821785622]
robot_main , [CONTROLLER] 567993747738 | speed_controller | [0.0,0.3751220703125,0.4827331241541688]
robot_main , [CONTROLLER] 567993747738 | stability_controller | [0.4827331241541688,0.4746919365143168,3.3629811105731555]
robot_main , [MAIN_LOOP] 567993747789 | robot_frequency | [216.18437175844346,75,216.71948821785622]
robot_main , [CONTROLLER] 567993747789 | speed_controller | [0.0,0.474365234375,0.49028920582750296]
robot_main , [CONTROLLER] 567993747789 | stability_controller | [0.49028920582750296,0.47908685679081525,0.8946964504593776]
robot_main , [MAIN_LOOP] 567993747840 | robot_frequency | [216.14091102490704,86,216.71948821785622]
robot_main , [CONTROLLER] 567993747840 | speed_controller | [0.0,0.071533203125,0.46565409170518984]
robot_main , [CONTROLLER] 567993747840 | stability_controller | [0.46565409170518984,0.5130559538833303,-21.879099630367755]
robot_main , [MAIN_LOOP] 567993747891 | robot_frequency | [216.26076145779052,97,216.71948821785622]
robot_main , [CONTROLLER] 567993747891 | speed_controller | [0.0,-0.8603515625,0.4053742763639817]
robot_main , [CONTROLLER] 567993747891 | stability_controller | [0.4053742763639817,0.5270233008996575,-27.06292284465835]
robot_main , [MAIN_LOOP] 567993747941 | robot_frequency | [217.3234701943155,7,216.2615052557523]
robot_main , [CONTROLLER] 567993747941 | speed_controller | [0.0,-1.57666015625,0.3561663614108034]
robot_main , [CONTROLLER] 567993747941 | stability_controller | [0.3561663614108034,0.5155155509990261,0.6001547318571654]
robot_main , [MAIN_LOOP] 567993747992 | robot_frequency | [216.6108866213875,18,216.2615052557523]
robot_main , [CONTROLLER] 567993747992 | speed_controller | [0.0,-0.400634765625,0.4280347808848815]
robot_main , [CONTROLLER] 567993747992 | stability_controller | [0.4280347808848815,0.45908123858645616,27.322512911086346]
robot_main , [MAIN_LOOP] 567993748043 | robot_frequency | [215.93716796694204,29,216.2615052557523]
robot_main , [CONTROLLER] 567993748043 | speed_controller | [0.0,-0.18310546875,0.4415673352777727]
robot_main , [CONTROLLER] 567993748043 | stability_controller | [0.4415673352777727,0.493574240604546,-20.216464704327333]
robot_main , [MAIN_LOOP] 567993748095 | robot_frequency | [215.82683288074395,40,216.2615052557523]
robot_main , [CONTROLLER] 567993748095 | speed_controller | [0.0,-0.9677734375,0.3898984729304562]
robot_main , [CONTROLLER] 567993748095 | stability_controller | [0.3898984729304562,0.49346758623464443,-1.1612762842760513]
robot_main , [MAIN_LOOP] 567993748145 | robot_frequency | [216.1884794042382,51,216.2615052557523]
robot_main , [CONTROLLER] 567993748145 | speed_controller | [0.0,-1.2109375,0.37161303870255374]
robot_main , [CONTROLLER] 567993748145 | stability_controller | [0.37161303870255374,0.47909681436146895,2.1989711386425017]
robot_main , [MAIN_LOOP] 567993748196 | robot_frequency | [216.40415953783682,62,216.2615052557523]
robot_main , [CONTROLLER] 567993748196 | speed_controller | [0.0,-0.915283203125,0.38739430634747857]
robot_main , [CONTROLLER] 567993748196 | stability_controller | [0.38739430634747857,0.4499363288185801,17.791530103909206]
robot_main , [MAIN_LOOP] 567993748246 | robot_frequency | [216.4192172576976,73,216.2615052557523]
robot_main , [CONTROLLER] 567993748246 | speed_controller | [0.0,-0.225341796875,0.42974598759209637]
robot_main , [CONTROLLER] 567993748246 | stability_controller | [0.42974598759209637,0.436630239446714,1.3932117972674214]
robot_main , [MAIN_LOOP] 567993748298 | robot_frequency | [216.323284204618,84,216.2615052557523]
robot_main , [CONTROLLER] 567993748298 | speed_controller | [0.0,-0.3634033203125,0.42043674768910444]
robot_main , [CONTROLLER] 567993748298 | stability_controller | [0.42043674768910444,0.4613521688561359,-19.215242082079428]
robot_main , [MAIN_LOOP] 567993748348 | robot_frequency | [216.36794744590546,95,216.2615052557523]
robot_main , [CONTROLLER] 567993748348 | speed_controller | [0.0,-1.01416015625,0.3771544436833779]
robot_main , [CONTROLLER] 567993748348 | stability_controller | [0.3771544436833779,0.4699035167494491,-13.48103999858956]
robot_main , [MAIN_LOOP] 567993748399 | robot_frequency | [217.3143022656845,5,216.41560882390687]
robot_main , [CONTROLLER] 567993748399 | speed_controller | [0.0,-0.771240234375,0.38985291884546913]
robot_main , [CONTROLLER] 567993748399 | stability_controller | [0.38985291884546913,0.44126631122595295,2.8129627275267386]
robot_main , [MAIN_LOOP] 567993748450 | robot_frequency | [217.22304758229606,16,216.41560882390687]
robot_main , [CONTROLLER] 567993748450 | speed_controller | [0.0,-0.1968994140625,0.42535345794058105]
robot_main , [CONTROLLER] 567993748450 | stability_controller | [0.42535345794058105,0.44303426146903396,3.562207898365085]
robot_main , [MAIN_LOOP] 567993748500 | robot_frequency | [217.2684270727704,27,216.41560882390687]
robot_main , [CONTROLLER] 567993748500 | speed_controller | [0.0,-0.3531494140625,0.4147135222760103]
robot_main , [CONTROLLER] 567993748500 | stability_controller | [0.4147135222760103,0.45608233910455576,-13.564889202499891]
robot_main , [MAIN_LOOP] 567993748551 | robot_frequency | [217.3054472358946,38,216.41560882390687]
robot_main , [CONTROLLER] 567993748551 | speed_controller | [0.0,-0.95458984375,0.3747303205736376]
robot_main , [CONTROLLER] 567993748551 | stability_controller | [0.3747303205736376,0.4717663957019254,-3.459264512165479]
robot_main , [MAIN_LOOP] 567993748602 | robot_frequency | [217.023718595027,49,216.41560882390687]
robot_main , [CONTROLLER] 567993748602 | speed_controller | [0.0,-0.918212890625,0.37438950839295154]
robot_main , [CONTROLLER] 567993748602 | stability_controller | [0.37438950839295154,0.44555128753145307,16.697761752375946]
robot_main , [MAIN_LOOP] 567993748652 | robot_frequency | [217.0965380074528,60,216.41560882390687]
robot_main , [CONTROLLER] 567993748652 | speed_controller | [0.0,-0.4407958984375,0.40294664464986873]
robot_main , [CONTROLLER] 567993748652 | stability_controller | [0.40294664464986873,0.4357235468235411,4.224083021975033]
robot_main , [MAIN_LOOP] 567993748703 | robot_frequency | [217.14859433542782,71,216.41560882390687]
robot_main , [CONTROLLER] 567993748703 | speed_controller | [0.0,-0.3677978515625,0.4065520411214371]
robot_main , [CONTROLLER] 567993748703 | stability_controller | [0.4065520411214371,0.43820349145942744,-0.3817106093917386]
robot_main , [MAIN_LOOP] 567993748754 | robot_frequency | [217.07108647325836,82,216.41560882390687]
robot_main , [CONTROLLER] 567993748754 | speed_controller | [0.0,-0.4451904296875,0.4006059274655841]
robot_main , [CONTROLLER] 567993748754 | stability_controller | [0.4006059274655841,0.44435675774747313,-3.6345235514477094]
robot_main , [MAIN_LOOP] 567993748805 | robot_frequency | [216.809682615594,93,216.41560882390687]
robot_main , [CONTROLLER] 567993748805 | speed_controller | [0.0,-0.5020751953125,0.3955764550762966]
robot_main , [CONTROLLER] 567993748805 | stability_controller | [0.3955764550762966,0.4348175394358995,1.06311377220957]
robot_main , [MAIN_LOOP] 567993748856 | robot_frequency | [215.20957159999247,3,216.85163964476706]
robot_main , [CONTROLLER] 567993748856 | speed_controller | [0.0,-0.260498046875,0.40989961122792606]
robot_main , [CONTROLLER] 567993748856 | stability_controller | [0.40989961122792606,0.43015164668349537,-0.2452479099707185]
robot_main , [MAIN_LOOP] 567993748906 | robot_frequency | [216.59464994388824,14,216.85163964476706]
robot_main , [CONTROLLER] 567993748906 | speed_controller | [0.0,-0.20843505859375,0.41260613440550387]
robot_main , [CONTROLLER] 567993748906 | stability_controller | [0.41260613440550387,0.43156061825331554,6.326383964338229]
robot_main , [MAIN_LOOP] 567993748957 | robot_frequency | [216.48677838977449,25,216.85163964476706]
robot_main , [CONTROLLER] 567993748957 | speed_controller | [0.0,-0.096893310546875,0.4193456321400323]
robot_main , [CONTROLLER] 567993748957 | stability_controller | [0.4193456321400323,0.4386496508473769,-8.306893396812157]
robot_main , [MAIN_LOOP] 567993749008 | robot_frequency | [216.74202474720315,36,216.85163964476706]
robot_main , [CONTROLLER] 567993749008 | speed_controller | [0.0,-0.096099853515625,0.41907464457054683]
robot_main , [CONTROLLER] 567993749008 | stability_controller | [0.41907464457054683,0.43516132177195294,0.5980870058536425]
robot_main , [MAIN_LOOP] 567993749059 | robot_frequency | [216.57151545529004,47,216.85163964476706]
robot_main , [CONTROLLER] 567993749059 | speed_controller | [0.0,-0.109283447265625,0.41804785747870715]
robot_main , [CONTROLLER] 567993749059 | stability_controller | [0.41804785747870715,0.44318450902935524,-2.140957883914541]
robot_main , [MAIN_LOOP] 567993749109 | robot_frequency | [216.69025373444748,58,216.85163964476706]
robot_main , [CONTROLLER] 567993749109 | speed_controller | [0.0,0.0146484375,0.42567992824232176]
robot_main , [CONTROLLER] 567993749109 | stability_controller | [0.42567992824232176,0.431117732265136,-3.476698564136608]
robot_main , [MAIN_LOOP] 567993749160 | robot_frequency | [216.5447237748119,69,216.85163964476706]
robot_main , [CONTROLLER] 567993749160 | speed_controller | [0.0,0.2720947265625,0.44245961478850043]
robot_main , [CONTROLLER] 567993749160 | stability_controller | [0.44245961478850043,0.42642402783237365,1.4218648691408338]
robot_main , [MAIN_LOOP] 567993749211 | robot_frequency | [216.40468283886054,80,216.85163964476706]
robot_main , [CONTROLLER] 567993749211 | speed_controller | [0.0,0.530517578125,0.4599584607887792]
robot_main , [CONTROLLER] 567993749211 | stability_controller | [0.4599584607887792,0.41935542951456495,4.510017701371414]
robot_main , [MAIN_LOOP] 567993749262 | robot_frequency | [216.52758334957988,91,216.85163964476706]
robot_main , [CONTROLLER] 567993749262 | speed_controller | [0.0,0.449951171875,0.4564223776153941]
robot_main , [CONTROLLER] 567993749262 | stability_controller | [0.4564223776153941,0.44907826966519854,-19.324870455929325]
robot_main , [MAIN_LOOP] 567993749313 | robot_frequency | [217.17345775562686,1,216.44061305884313]
robot_main , [CONTROLLER] 567993749313 | speed_controller | [0.0,-0.01461029052734375,0.4273434873376755]
robot_main , [CONTROLLER] 567993749313 | stability_controller | [0.4273434873376755,0.44894123081324283,-1.6392218413659285]
robot_main , [MAIN_LOOP] 567993749364 | robot_frequency | [216.60713666017355,12,216.44061305884313]
robot_main , [CONTROLLER] 567993749364 | speed_controller | [0.0,-0.10711669921875,0.421210366768617]
robot_main , [CONTROLLER] 567993749364 | stability_controller | [0.421210366768617,0.43906618494137656,3.6667440846226524]
robot_main , [MAIN_LOOP] 567993749415 | robot_frequency | [216.76552189325454,23,216.44061305884313]
robot_main , [CONTROLLER] 567993749415 | speed_controller | [0.0,-0.0440673828125,0.42503050008003457]
robot_main , [CONTROLLER] 567993749415 | stability_controller | [0.42503050008003457,0.4412683803728346,1.4014521039384191]
robot_main , [MAIN_LOOP] 567993749465 | robot_frequency | [216.9556690380649,34,216.44061305884313]
robot_main , [CONTROLLER] 567993749465 | speed_controller | [0.0,0.117156982421875,0.43535413399982514]
robot_main , [CONTROLLER] 567993749465 | stability_controller | [0.43535413399982514,0.43659862014955136,0.6306487773699009]
robot_main , [MAIN_LOOP] 567993749516 | robot_frequency | [217.04864936767714,45,216.44061305884313]
robot_main , [CONTROLLER] 567993749516 | speed_controller | [0.0,0.17822265625,0.4396888499829352]
robot_main , [CONTROLLER] 567993749516 | stability_controller | [0.4396888499829352,0.4422454473181664,-2.6060003946058607]
robot_main , [MAIN_LOOP] 567993749566 | robot_frequency | [217.11981980218758,56,216.44061305884313]
robot_main , [CONTROLLER] 567993749566 | speed_controller | [0.0,-0.14306640625,0.4194263006258794]
robot_main , [CONTROLLER] 567993749566 | stability_controller | [0.4194263006258794,0.46009636582806823,-7.3326414313555714]
robot_main , [MAIN_LOOP] 567993749618 | robot_frequency | [216.75070869162715,67,216.44061305884313]
robot_main , [CONTROLLER] 567993749618 | speed_controller | [0.0,-0.4859619140625,0.3965932614032741]
robot_main , [CONTROLLER] 567993749618 | stability_controller | [0.3965932614032741,0.45120205031465815,0.34108291150000025]
robot_main , [MAIN_LOOP] 567993749668 | robot_frequency | [216.7212512981677,78,216.44061305884313]
robot_main , [CONTROLLER] 567993749668 | speed_controller | [0.0,-0.300048828125,0.4072856652540164]
robot_main , [CONTROLLER] 567993749668 | stability_controller | [0.4072856652540164,0.43526724956419927,16.6162299314631]
robot_main , [MAIN_LOOP] 567993749719 | robot_frequency | [216.71219665709626,89,216.44061305884313]
robot_main , [CONTROLLER] 567993749719 | speed_controller | [0.0,0.127655029296875,0.4343050479890702]
robot_main , [CONTROLLER] 567993749719 | stability_controller | [0.4343050479890702,0.4268092996032131,1.0303752612403847]
robot_main , [MAIN_LOOP] 567993749770 | robot_frequency | [216.71075176222737,100,216.44061305884313]
robot_main , [CONTROLLER] 567993749770 | speed_controller | [0.0,0.2322998046875,0.44150545935415386]
robot_main , [CONTROLLER] 567993749770 | stability_controller | [0.44150545935415386,0.4349514723655534,-0.5541730060696582]
robot_main , [MAIN_LOOP] 567993749821 | robot_frequency | [216.78903087938383,10,216.71075176222737]
robot_main , [CONTROLLER] 567993749821 | speed_controller | [0.0,0.223876953125,0.4416839085943323]
robot_main , [CONTROLLER] 567993749821 | stability_controller | [0.4416839085943323,0.45454136021439656,-12.859627466159964]
robot_main , [MAIN_LOOP] 567993749871 | robot_frequency | [217.0640238894633,21,216.71075176222737]
robot_main , [CONTROLLER] 567993749871 | speed_controller | [0.0,-0.4097900390625,0.4011747568326503]
robot_main , [CONTROLLER] 567993749871 | stability_controller | [0.4011747568326503,0.4716333152613991,-10.472100020802397]
robot_main , [MAIN_LOOP] 567993749922 | robot_frequency | [217.1664479370833,32,216.71075176222737]
robot_main , [CONTROLLER] 567993749922 | speed_controller | [0.0,-1.087890625,0.3560000976691775]
robot_main , [CONTROLLER] 567993749922 | stability_controller | [0.3560000976691775,0.484316946873085,-7.944842669993578]
robot_main , [MAIN_LOOP] 567993749973 | robot_frequency | [217.0255780461703,43,216.71075176222737]
robot_main , [CONTROLLER] 567993749973 | speed_controller | [0.0,-1.181640625,0.34659104226440496]
robot_main , [CONTROLLER] 567993749973 | stability_controller | [0.34659104226440496,0.4374546384408704,28.651938398156624]
robot_main , [MAIN_LOOP] 567993750023 | robot_frequency | [217.033570920861,54,216.71075176222737]
robot_main , [CONTROLLER] 567993750023 | speed_controller | [0.0,-0.0435791015625,0.41724970019331914]
robot_main , [CONTROLLER] 567993750023 | stability_controller | [0.41724970019331914,0.4141009271347229,23.26923783885863]
robot_main , [MAIN_LOOP] 567993750074 | robot_frequency | [217.09273942595226,65,216.71075176222737]
robot_main , [CONTROLLER] 567993750074 | speed_controller | [0.0,0.8525390625,0.47546958515747273]
robot_main , [CONTROLLER] 567993750074 | stability_controller | [0.47546958515747273,0.4164098840163695,-1.5426041976472051]
robot_main , [MAIN_LOOP] 567993750126 | robot_frequency | [216.5082253207019,76,216.71075176222737]
robot_main , [CONTROLLER] 567993750126 | speed_controller | [0.0,1.24365234375,0.5031711607688415]
robot_main , [CONTROLLER] 567993750126 | stability_controller | [0.5031711607688415,0.44422721432537365,-27.12871192572321]
robot_main , [MAIN_LOOP] 567993750177 | robot_frequency | [216.48718276335882,87,216.71075176222737]
robot_main , [CONTROLLER] 567993750177 | speed_controller | [0.0,-0.673583984375,0.38242677383017537]
robot_main , [CONTROLLER] 567993750177 | stability_controller | [0.38242677383017537,0.514153906483532,-33.84400219288387]
robot_main , [MAIN_LOOP] 567993750227 | robot_frequency | [216.57681348932502,98,216.71075176222737]
robot_main , [CONTROLLER] 567993750227 | speed_controller | [0.0,-1.86572265625,0.3025606645261908]
robot_main , [CONTROLLER] 567993750227 | stability_controller | [0.3025606645261908,0.4865958421674321,-1.572376292274821]
robot_main , [MAIN_LOOP] 567993750278 | robot_frequency | [217.18884006812377,8,216.5957241957109]
robot_main , [CONTROLLER] 567993750278 | speed_controller | [0.0,-1.43994140625,0.3250720090607686]
robot_main , [CONTROLLER] 567993750278 | stability_controller | [0.3250720090607686,0.44424722766038505,29.909219586673732]
robot_main , [MAIN_LOOP] 567993750329 | robot_frequency | [216.33967186634067,19,216.5957241957109]
robot_main , [CONTROLLER] 567993750329 | speed_controller | [0.0,-0.26318359375,0.3974822546716644]
robot_main , [CONTROLLER] 567993750329 | stability_controller | [0.3974822546716644,0.41675986080822647,4.19849200376992]
robot_main , [MAIN_LOOP] 567993750380 | robot_frequency | [216.64205814584105,30,216.5957241957109]
robot_main , [CONTROLLER] 567993750380 | speed_controller | [0.0,-0.18560791015625,0.4021665261157626]
robot_main , [CONTROLLER] 567993750380 | stability_controller | [0.4021665261157626,0.4426611191051791,-5.328935517578385]
robot_main , [MAIN_LOOP] 567993750430 | robot_frequency | [216.6622514002683,41,216.5957241957109]
robot_main , [CONTROLLER] 567993750430 | speed_controller | [0.0,-0.828125,0.360019178280026]
robot_main , [CONTROLLER] 567993750430 | stability_controller | [0.360019178280026,0.45806258142360196,-24.687580591762035]
robot_main , [MAIN_LOOP] 567993750481 | robot_frequency | [216.81499465389072,52,216.5957241957109]
robot_main , [CONTROLLER] 567993750481 | speed_controller | [0.0,-1.47509765625,0.31557873784774104]
robot_main , [CONTROLLER] 567993750481 | stability_controller | [0.31557873784774104,0.4452809958751275,8.151252107008409]
robot_main , [MAIN_LOOP] 567993750531 | robot_frequency | [216.92435954977566,63,216.5957241957109]
robot_main , [CONTROLLER] 567993750531 | speed_controller | [0.0,-0.833984375,0.3530243362519553]
robot_main , [CONTROLLER] 567993750531 | stability_controller | [0.3530243362519553,0.41729670728273327,0.6503527349549623]
robot_main , [MAIN_LOOP] 567993750582 | robot_frequency | [216.78482838225244,74,216.5957241957109]
robot_main , [CONTROLLER] 567993750582 | speed_controller | [0.0,-0.583251953125,0.3673834675048141]
robot_main , [CONTROLLER] 567993750582 | stability_controller | [0.3673834675048141,0.4290744808922269,-4.022425400758525]
robot_main , [MAIN_LOOP] 567993750633 | robot_frequency | [216.74775159985452,85,216.5957241957109]
robot_main , [CONTROLLER] 567993750633 | speed_controller | [0.0,-0.864013671875,0.34758415270675447]
robot_main , [CONTROLLER] 567993750633 | stability_controller | [0.34758415270675447,0.43718499493666113,-21.89436513812673]
robot_main , [MAIN_LOOP] 567993750684 | robot_frequency | [216.64966017208485,96,216.5957241957109]
robot_main , [CONTROLLER] 567993750684 | speed_controller | [0.0,-1.18505859375,0.32423110730727905]
robot_main , [CONTROLLER] 567993750684 | stability_controller | [0.32423110730727905,0.4299069232415157,1.3299849416736904]
robot_main , [MAIN_LOOP] 567993750735 | robot_frequency | [215.62159502657752,6,216.68393601500512]
robot_main , [CONTROLLER] 567993750735 | speed_controller | [0.0,-0.850341796875,0.3428062867037382]
robot_main , [CONTROLLER] 567993750735 | stability_controller | [0.3428062867037382,0.41137245629602237,10.037281860526363]
robot_main , [MAIN_LOOP] 567993750786 | robot_frequency | [216.75672681796215,17,216.68393601500512]
robot_main , [CONTROLLER] 567993750786 | speed_controller | [0.0,-0.51171875,0.36255549626215483]
robot_main , [CONTROLLER] 567993750786 | stability_controller | [0.36255549626215483,0.4128066388572693,-7.122514502685375]
robot_main , [MAIN_LOOP] 567993750836 | robot_frequency | [216.58071297286924,28,216.68393601500512]
robot_main , [CONTROLLER] 567993750836 | speed_controller | [0.0,-0.840576171875,0.33982039276042025]
robot_main , [CONTROLLER] 567993750836 | stability_controller | [0.33982039276042025,0.42239804904688366,-4.98399694807588]
robot_main , [MAIN_LOOP] 567993750887 | robot_frequency | [216.75759946289196,39,216.68393601500512]
robot_main , [CONTROLLER] 567993750887 | speed_controller | [0.0,-1.09814453125,0.32077517380582987]
robot_main , [CONTROLLER] 567993750887 | stability_controller | [0.32077517380582987,0.4021783869532072,11.957529266075687]
robot_main , [MAIN_LOOP] 567993750938 | robot_frequency | [216.2240437218071,50,216.68393601500512]
robot_main , [CONTROLLER] 567993750938 | speed_controller | [0.0,-0.4571533203125,0.35941097179000037]
robot_main , [CONTROLLER] 567993750938 | stability_controller | [0.35941097179000037,0.3847499629768723,-0.05320646974460602]
robot_main , [MAIN_LOOP] 567993750989 | robot_frequency | [216.4247688642659,61,216.68393601500512]
robot_main , [CONTROLLER] 567993750989 | speed_controller | [0.0,-0.4732666015625,0.35733511597456646]
robot_main , [CONTROLLER] 567993750989 | stability_controller | [0.35733511597456646,0.4115632545357467,-7.733796958563235]
robot_main , [MAIN_LOOP] 567993751040 | robot_frequency | [216.37345646168546,72,216.68393601500512]
robot_main , [CONTROLLER] 567993751040 | speed_controller | [0.0,-0.93994140625,0.32581444617128125]
robot_main , [CONTROLLER] 567993751040 | stability_controller | [0.32581444617128125,0.42760816237412336,-6.052978855494322]
robot_main , [MAIN_LOOP] 567993751091 | robot_frequency | [216.36970709843527,83,216.68393601500512]
robot_main , [CONTROLLER] 567993751091 | speed_controller | [0.0,-0.87451171875,0.32712755961206974]
robot_main , [CONTROLLER] 567993751091 | stability_controller | [0.32712755961206974,0.3919567236257095,12.86930960530317]
robot_main , [MAIN_LOOP] 567993751142 | robot_frequency | [216.1635992014853,94,216.68393601500512]
robot_main , [CONTROLLER] 567993751142 | speed_controller | [0.0,-0.26953125,0.3640937905529293]
robot_main , [CONTROLLER] 567993751142 | stability_controller | [0.3640937905529293,0.3781291423670151,2.7797057849637095]
robot_main , [MAIN_LOOP] 567993751193 | robot_frequency | [217.440252444936,4,216.1749060550529]
robot_main , [CONTROLLER] 567993751193 | speed_controller | [0.0,-0.3623046875,0.35766875201363413]
robot_main , [CONTROLLER] 567993751193 | stability_controller | [0.35766875201363413,0.4055252416056907,-13.793274484366354]
robot_main , [MAIN_LOOP] 567993751244 | robot_frequency | [217.28647517253287,15,216.1749060550529]
robot_main , [CONTROLLER] 567993751244 | speed_controller | [0.0,-0.85888671875,0.32434235827472124]
robot_main , [CONTROLLER] 567993751244 | stability_controller | [0.32434235827472124,0.3990986039575278,-1.0246492600235235]
robot_main , [MAIN_LOOP] 567993751294 | robot_frequency | [216.93939052560108,26,216.1749060550529]
robot_main , [CONTROLLER] 567993751294 | speed_controller | [0.0,-0.3497314453125,0.35492836931612814]
robot_main , [CONTROLLER] 567993751294 | stability_controller | [0.35492836931612814,0.3804369077613661,1.2082872201509807]
robot_main , [MAIN_LOOP] 567993751345 | robot_frequency | [216.9738986022004,37,216.1749060550529]
robot_main , [CONTROLLER] 567993751345 | speed_controller | [0.0,-0.2568359375,0.36036014334211847]
robot_main , [CONTROLLER] 567993751345 | stability_controller | [0.36036014334211847,0.3987074815265807,-10.64001044197392]
robot_main , [MAIN_LOOP] 567993751396 | robot_frequency | [217.07442400751668,48,216.1749060550529]
robot_main , [CONTROLLER] 567993751396 | speed_controller | [0.0,-1.060546875,0.30753364497468766]
robot_main , [CONTROLLER] 567993751396 | stability_controller | [0.30753364497468766,0.41760475828090676,-15.410968847534473]
robot_main , [MAIN_LOOP] 567993751447 | robot_frequency | [216.8105035278378,59,216.1749060550529]
robot_main , [CONTROLLER] 567993751447 | speed_controller | [0.0,-1.1484375,0.2985971801300669]
robot_main , [CONTROLLER] 567993751447 | stability_controller | [0.2985971801300669,0.3748793812269064,10.934210400134164]
robot_main , [MAIN_LOOP] 567993751498 | robot_frequency | [216.711305831125,70,216.1749060550529]
robot_main , [CONTROLLER] 567993751498 | speed_controller | [0.0,0.22515869140625,0.38489962662406135]
robot_main , [CONTROLLER] 567993751498 | stability_controller | [0.38489962662406135,0.36289565348991387,11.863181282149247]
robot_main , [MAIN_LOOP] 567993751548 | robot_frequency | [216.70439203064925,81,216.1749060550529]
robot_main , [CONTROLLER] 567993751548 | speed_controller | [0.0,0.113525390625,0.378516593269382]
robot_main , [CONTROLLER] 567993751548 | stability_controller | [0.378516593269382,0.39581077652120183,-10.922752002082305]
robot_main , [MAIN_LOOP] 567993751599 | robot_frequency | [216.57385592624954,92,216.1749060550529]
robot_main , [CONTROLLER] 567993751599 | speed_controller | [0.0,-0.2994384765625,0.3519937995791809]
robot_main , [CONTROLLER] 567993751599 | stability_controller | [0.3519937995791809,0.4156572160914558,-9.492006502689573]
robot_main , [MAIN_LOOP] 567993751650 | robot_frequency | [216.77004243137412,2,216.58837796286753]
robot_main , [CONTROLLER] 567993751650 | speed_controller | [0.0,-1.0263671875,0.30401488519270453]
robot_main , [CONTROLLER] 567993751650 | stability_controller | [0.30401488519270453,0.41211123771729546,3.3615474942017474]
robot_main , [MAIN_LOOP] 567993751701 | robot_frequency | [217.25224044964128,13,216.58837796286753]
robot_main , [CONTROLLER] 567993751701 | speed_controller | [0.0,-0.3209228515625,0.34660280378321146]
robot_main , [CONTROLLER] 567993751701 | stability_controller | [0.34660280378321146,0.35402273229862447,33.31359571223305]
robot_main , [MAIN_LOOP] 567993751752 | robot_frequency | [216.9140071145102,24,216.58837796286753]
robot_main , [CONTROLLER] 567993751752 | speed_controller | [0.0,0.55224609375,0.40286690756713894]
robot_main , [CONTROLLER] 567993751752 | stability_controller | [0.40286690756713894,0.36391742196197324,-0.13247052379204305]
robot_main , [MAIN_LOOP] 567993751802 | robot_frequency | [216.85556921332363,35,216.58837796286753]
robot_main , [CONTROLLER] 567993751802 | speed_controller | [0.0,0.625,0.4090009293470687]
robot_main , [CONTROLLER] 567993751802 | stability_controller | [0.4090009293470687,0.3646171674291283,5.454495672511995]
robot_main , [MAIN_LOOP] 567993751853 | robot_frequency | [216.8569894145119,46,216.58837796286753]
robot_main , [CONTROLLER] 567993751853 | speed_controller | [0.0,0.294921875,0.38958703781183096]
robot_main , [CONTROLLER] 567993751853 | stability_controller | [0.38958703781183096,0.4114533364970657,-31.61416439398761]
robot_main , [MAIN_LOOP] 567993751904 | robot_frequency | [216.7621327822228,57,216.58837796286753]
robot_main , [CONTROLLER] 567993751904 | speed_controller | [0.0,-0.62890625,0.3302091421704102]
