LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629750 | kalman_calibration | [-1.2547446067887749,2.1380283336932252e-4]
robot_main , [CONTROLLER] 567993677537 | stability_controller | [0.8020020007079401,0.664069417442589,-0.4767188602012067]
robot_main , [MAIN_LOOP] 567993677588 | robot_frequency | [216.9538027222757,46,216.8122265176171]
robot_main , [CONTROLLER] 567993677588 | speed_controller | [0.0,0.0,1.93017578125,0.7977224293208383]
robot_main , [CONTROLLER] 567993677588 | stability_controller | [0.7977224293208383,0.6680974551662903,12.587599596162391]
robot_main , [MAIN_LOOP] 567993677639 | robot_frequency | [217.00607557554528,57,216.8122265176171]
robot_main , [CONTROLLER] 567993677639 | speed_controller | [0.0,0.0,2.53515625,0.8423672788984077]
robot_main , [CONTROLLER] 567993677639 | stability_controller | [0.8423672788984077,0.6630373442156684,9.205992788158415]
robot_main , [MAIN_LOOP] 567993677689 | robot_frequency | [217.06777115958343,68,216.8122265176171]
robot_main , [CONTROLLER] 567993677689 | speed_controller | [0.0,0.0,2.8037109375,0.8665508319157342]
robot_main , [CONTROLLER] 567993677689 | stability_controller | [0.8665508319157342,0.6941946391359171,-2.3625427645878183]
robot_main , [MAIN_LOOP] 567993677740 | robot_frequency | [216.80297627351678,79,216.8122265176171]
robot_main , [CONTROLLER] 567993677740 | speed_controller | [0.0,0.0,2.724609375,0.8688983427577586]
robot_main , [CONTROLLER] 567993677740 | stability_controller | [0.8688983427577586,0.7088740394271373,0.22341989287996533]
robot_main , [MAIN_LOOP] 567993677791 | robot_frequency | [216.84782916855977,90,216.8122265176171]
robot_main , [CONTROLLER] 567993677791 | speed_controller | [0.0,0.0,2.529296875,0.86371225874421]
robot_main , [CONTROLLER] 567993677791 | stability_controller | [0.86371225874421,0.7532603837180561,-11.13028347130779]
robot_main , [MAIN_LOOP] 567993677842 | robot_frequency | [0,0,216.90063189635882]
robot_main , [CONTROLLER] 567993677842 | speed_controller | [0.0,0.0,1.94482421875,0.832310371705138]
robot_main , [CONTROLLER] 567993677842 | stability_controller | [0.832310371705138,0.7594352906430343,12.536349190285666]
robot_main , [MAIN_LOOP] 567993677892 | robot_frequency | [216.97553760840566,11,216.90063189635882]
robot_main , [CONTROLLER] 567993677892 | speed_controller | [0.0,0.0,2.7548828125,0.8898786831736033]
robot_main , [CONTROLLER] 567993677892 | stability_controller | [0.8898786831736033,0.7319498853086457,31.556655373498483]
robot_main , [MAIN_LOOP] 567993677943 | robot_frequency | [217.18385723986003,22,216.90063189635882]
robot_main , [CONTROLLER] 567993677943 | speed_controller | [0.0,0.0,3.123046875,0.9218487098134756]
robot_main , [CONTROLLER] 567993677943 | stability_controller | [0.9218487098134756,0.7746044186714822,-5.88474395067167]
robot_main , [MAIN_LOOP] 567993677993 | robot_frequency | [217.257097217455,33,216.90063189635882]
robot_main , [CONTROLLER] 567993677993 | speed_controller | [0.0,0.0,2.8642578125,0.9129356930902395]
robot_main , [CONTROLLER] 567993677993 | stability_controller | [0.9129356930902395,0.794310501413201,2.2146781207689603]
robot_main , [MAIN_LOOP] 567993678044 | robot_frequency | [217.2684246250117,44,216.90063189635882]
robot_main , [CONTROLLER] 567993678044 | speed_controller | [0.0,0.0,2.6953125,0.9098327896984229]
robot_main , [CONTROLLER] 567993678044 | stability_controller | [0.9098327896984229,0.831411164036213,-22.282056235112172]
robot_main , [MAIN_LOOP] 567993678095 | robot_frequency | [217.21386299405705,55,216.90063189635882]
robot_main , [CONTROLLER] 567993678095 | speed_controller | [0.0,0.0,2.525390625,0.9060466017717663]
robot_main , [CONTROLLER] 567993678095 | stability_controller | [0.9060466017717663,0.8286793572367106,9.625765734192179]
robot_main , [MAIN_LOOP] 567993678145 | robot_frequency | [217.2421618952327,66,216.90063189635882]
robot_main , [CONTROLLER] 567993678145 | speed_controller | [0.0,0.0,3.2861328125,0.9620271775782275]
robot_main , [CONTROLLER] 567993678145 | stability_controller | [0.9620271775782275,0.832527283470303,1.7292979655992258]
robot_main , [MAIN_LOOP] 567993678196 | robot_frequency | [217.15928289109442,77,216.90063189635882]
robot_main , [CONTROLLER] 567993678196 | speed_controller | [0.0,0.0,3.458984375,0.9823901369038904]
robot_main , [CONTROLLER] 567993678196 | stability_controller | [0.9823901369038904,0.8393366946839236,9.448182120026445]
robot_main , [MAIN_LOOP] 567993678247 | robot_frequency | [217.18112843052666,88,216.90063189635882]
robot_main , [CONTROLLER] 567993678247 | speed_controller | [0.0,0.0,4.025390625,1.0281345908551411]
robot_main , [CONTROLLER] 567993678247 | stability_controller | [1.0281345908551411,0.8519276012038792,-5.556979550866053]
robot_main , [MAIN_LOOP] 567993678297 | robot_frequency | [217.19345225391422,99,216.90063189635882]
robot_main , [CONTROLLER] 567993678297 | speed_controller | [0.0,0.0,3.4658203125,1.0029051196970213]
robot_main , [CONTROLLER] 567993678297 | stability_controller | [1.0029051196970213,0.9066961842403475,-15.942234309906798]
robot_main , [MAIN_LOOP] 567993678348 | robot_frequency | [216.65888324106373,9,217.1947502555825]
robot_main , [CONTROLLER] 567993678348 | speed_controller | [0.0,0.0,3.14453125,0.9911308055194495]
robot_main , [CONTROLLER] 567993678348 | stability_controller | [0.9911308055194495,0.9174350052962322,1.2257105665050512]
robot_main , [MAIN_LOOP] 567993678399 | robot_frequency | [216.9996666904286,20,217.1947502555825]
robot_main , [CONTROLLER] 567993678399 | speed_controller | [0.0,0.0,3.087890625,0.9910810546875]
robot_main , [CONTROLLER] 567993678399 | stability_controller | [0.9910810546875,0.9288566348606743,-2.5113694385416574]
robot_main , [MAIN_LOOP] 567993678449 | robot_frequency | [217.11344928472488,31,217.1947502555825]
robot_main , [CONTROLLER] 567993678449 | speed_controller | [0.0,0.0,2.919921875,0.9804150390624999]
robot_main , [CONTROLLER] 567993678449 | stability_controller | [0.9804150390624999,0.9503610587636453,-16.46665502387034]
robot_main , [MAIN_LOOP] 567993678500 | robot_frequency | [216.77606746265124,42,217.1947502555825]
robot_main , [CONTROLLER] 567993678500 | speed_controller | [0.0,0.0,2.2783203125,0.9396733398437499]
robot_main , [CONTROLLER] 567993678500 | stability_controller | [0.9396733398437499,0.9608749734117321,-2.673962451317095]
robot_main , [MAIN_LOOP] 567993678551 | robot_frequency | [216.69498534340573,53,217.1947502555825]
robot_main , [CONTROLLER] 567993678551 | speed_controller | [0.0,0.0,2.244140625,0.9375029296874999]
robot_main , [CONTROLLER] 567993678551 | stability_controller | [0.9375029296874999,0.9512310574180118,-3.56232665700175]
robot_main , [MAIN_LOOP] 567993678602 | robot_frequency | [216.706980412621,64,217.1947502555825]
robot_main , [CONTROLLER] 567993678602 | speed_controller | [0.0,0.0,2.328125,0.9428359374999999]
robot_main , [CONTROLLER] 567993678602 | stability_controller | [0.9428359374999999,0.945200484952162,5.671778480665514]
robot_main , [MAIN_LOOP] 567993678653 | robot_frequency | [216.72940239464006,75,217.1947502555825]
robot_main , [CONTROLLER] 567993678653 | speed_controller | [0.0,0.0,2.21484375,0.935642578125]
robot_main , [CONTROLLER] 567993678653 | stability_controller | [0.935642578125,0.9623121566883894,-8.229882494420215]
robot_main , [MAIN_LOOP] 567993678704 | robot_frequency | [216.5380989755342,86,217.1947502555825]
robot_main , [CONTROLLER] 567993678704 | speed_controller | [0.0,0.0,1.49658203125,0.890032958984375]
robot_main , [CONTROLLER] 567993678704 | stability_controller | [0.890032958984375,0.976316201065677,1.421119640414905]
robot_main , [MAIN_LOOP] 567993678754 | robot_frequency | [216.62166623028534,97,217.1947502555825]
robot_main , [CONTROLLER] 567993678754 | speed_controller | [0.0,0.0,1.330078125,0.8794599609374999]
robot_main , [CONTROLLER] 567993678754 | stability_controller | [0.8794599609374999,0.9499963411353143,3.188744578970002]
robot_main , [MAIN_LOOP] 567993678805 | robot_frequency | [217.37853713131264,7,216.64682040001327]
robot_main , [CONTROLLER] 567993678805 | speed_controller | [0.0,0.0,1.67529296875,0.901381103515625]
robot_main , [CONTROLLER] 567993678805 | stability_controller | [0.901381103515625,0.9334607769355281,0.07890324707446916]
robot_main , [MAIN_LOOP] 567993678856 | robot_frequency | [217.3824898035233,18,216.64682040001327]
robot_main , [CONTROLLER] 567993678856 | speed_controller | [0.0,0.0,1.8974609375,0.9154887695312499]
robot_main , [CONTROLLER] 567993678856 | stability_controller | [0.9154887695312499,0.944300637696513,-6.011324939446373]
robot_main , [MAIN_LOOP] 567993678907 | robot_frequency | [216.84626737102656,29,216.64682040001327]
robot_main , [CONTROLLER] 567993678907 | speed_controller | [0.0,0.0,1.15185546875,0.8681428222656249]
robot_main , [CONTROLLER] 567993678907 | stability_controller | [0.8681428222656249,0.9692737264750666,-10.396046772292701]
robot_main , [MAIN_LOOP] 567993678957 | robot_frequency | [216.96476955723261,40,216.64682040001327]
robot_main , [CONTROLLER] 567993678957 | speed_controller | [0.0,0.0,0.794189453125,0.8454310302734375]
robot_main , [CONTROLLER] 567993678957 | stability_controller | [0.8454310302734375,0.9527928221278961,10.850554613499538]
robot_main , [MAIN_LOOP] 567993679008 | robot_frequency | [216.90676241091504,51,216.64682040001327]
robot_main , [CONTROLLER] 567993679008 | speed_controller | [0.0,0.0,1.154296875,0.8682978515625]
robot_main , [CONTROLLER] 567993679008 | stability_controller | [0.8682978515625,0.9285112208742461,5.863406741180872]
robot_main , [MAIN_LOOP] 567993679059 | robot_frequency | [216.98330117673177,62,216.64682040001327]
robot_main , [CONTROLLER] 567993679059 | speed_controller | [0.0,0.0,1.30859375,0.878095703125]
robot_main , [CONTROLLER] 567993679059 | stability_controller | [0.878095703125,0.9310716175165631,-6.058500124390363]
robot_main , [MAIN_LOOP] 567993679109 | robot_frequency | [217.02652752535124,73,216.64682040001327]
robot_main , [CONTROLLER] 567993679109 | speed_controller | [0.0,0.0,0.76953125,0.8438652343749999]
robot_main , [CONTROLLER] 567993679109 | stability_controller | [0.8438652343749999,0.9508271933513327,-16.333041419902898]
robot_main , [MAIN_LOOP] 567993679160 | robot_frequency | [217.06521930245304,84,216.64682040001327]
robot_main , [CONTROLLER] 567993679160 | speed_controller | [0.0,0.0,0.3848876953125,0.8194403686523437]
robot_main , [CONTROLLER] 567993679160 | stability_controller | [0.8194403686523437,0.9378236800102735,1.0187049220848867]
robot_main , [MAIN_LOOP] 567993679210 | robot_frequency | [217.06940014019094,95,216.64682040001327]
robot_main , [CONTROLLER] 567993679210 | speed_controller | [0.0,0.0,0.4942626953125,0.8263856811523437]
robot_main , [CONTROLLER] 567993679210 | stability_controller | [0.8263856811523437,0.9309332400726684,-6.7180940290392375]
robot_main , [MAIN_LOOP] 567993679261 | robot_frequency | [217.30390827053915,5,217.0831390878172]
robot_main , [CONTROLLER] 567993679261 | speed_controller | [0.0,0.0,-0.0287322998046875,0.7931708137688565]
robot_main , [CONTROLLER] 567993679261 | stability_controller | [0.7931708137688565,0.9513077593788806,-17.54578223651691]
robot_main , [MAIN_LOOP] 567993679312 | robot_frequency | [217.21965819623287,16,217.0831390878172]
robot_main , [CONTROLLER] 567993679312 | speed_controller | [0.0,0.0,-0.3839111328125,0.7698287398541233]
robot_main , [CONTROLLER] 567993679312 | stability_controller | [0.7698287398541233,0.9375930295695797,-3.2993483116515296]
robot_main , [MAIN_LOOP] 567993679362 | robot_frequency | [217.27137885225167,27,217.0831390878172]
robot_main , [CONTROLLER] 567993679362 | speed_controller | [0.0,0.0,-0.6611328125,0.7508541635856326]
robot_main , [CONTROLLER] 567993679362 | stability_controller | [0.7508541635856326,0.9301607751743269,-4.745258134530681]
robot_main , [MAIN_LOOP] 567993679413 | robot_frequency | [217.27633624928413,38,217.0831390878172]
robot_main , [CONTROLLER] 567993679413 | speed_controller | [0.0,0.0,-0.7265625,0.744775638375775]
robot_main , [CONTROLLER] 567993679413 | stability_controller | [0.744775638375775,0.9160885749002197,-0.37480771992110373]
robot_main , [MAIN_LOOP] 567993679464 | robot_frequency | [217.16643177382693,49,217.0831390878172]
robot_main , [CONTROLLER] 567993679464 | speed_controller | [0.0,0.0,-0.8662109375,0.7337858722017208]
robot_main , [CONTROLLER] 567993679464 | stability_controller | [0.7337858722017208,0.9061584926395257,-3.5038002598818565]
robot_main , [MAIN_LOOP] 567993679514 | robot_frequency | [217.20729077874918,60,217.0831390878172]
robot_main , [CONTROLLER] 567993679514 | speed_controller | [0.0,0.0,-1.1376953125,0.7138563961627024]
robot_main , [CONTROLLER] 567993679514 | stability_controller | [0.7138563961627024,0.8962451316550917,3.6657171760739966]
robot_main , [MAIN_LOOP] 567993679565 | robot_frequency | [217.22171810810903,71,217.0831390878172]
robot_main , [CONTROLLER] 567993679565 | speed_controller | [0.0,0.0,-1.2890625,0.7008920343482695]
robot_main , [CONTROLLER] 567993679565 | stability_controller | [0.7008920343482695,0.8841139439076199,-3.7867267879525093]
robot_main , [MAIN_LOOP] 567993679616 | robot_frequency | [217.23396837865437,82,217.0831390878172]
robot_main , [CONTROLLER] 567993679616 | speed_controller | [0.0,0.0,-1.357421875,0.6931074509718983]
robot_main , [CONTROLLER] 567993679616 | stability_controller | [0.6931074509718983,0.8653276415429614,-1.244471201778886]
robot_main , [MAIN_LOOP] 567993679666 | robot_frequency | [217.17886178289044,93,217.0831390878172]
robot_main , [CONTROLLER] 567993679666 | speed_controller | [0.0,0.0,-1.3505859375,0.6898495278521968]
robot_main , [CONTROLLER] 567993679666 | stability_controller | [0.6898495278521968,0.8467612745950779,-1.817713598598051]
robot_main , [MAIN_LOOP] 567993679717 | robot_frequency | [217.35792210615628,3,217.16677880483553]
robot_main , [CONTROLLER] 567993679717 | speed_controller | [0.0,0.0,-1.3427734375,0.6865869805369821]
robot_main , [CONTROLLER] 567993679717 | stability_controller | [0.6865869805369821,0.8333063286361034,-2.590340392672573]
robot_main , [MAIN_LOOP] 567993679768 | robot_frequency | [216.36656701405565,14,217.16677880483553]
robot_main , [CONTROLLER] 567993679768 | speed_controller | [0.0,0.0,-1.033203125,0.7030800060004639]
robot_main , [CONTROLLER] 567993679768 | stability_controller | [0.7030800060004639,0.8017283159999959,10.49545537464013]
robot_main , [MAIN_LOOP] 567993679819 | robot_frequency | [216.74317140167372,25,217.16677880483553]
robot_main , [CONTROLLER] 567993679819 | speed_controller | [0.0,0.0,-0.605712890625,0.7281614033887398]
robot_main , [CONTROLLER] 567993679819 | stability_controller | [0.7281614033887398,0.7924172496412308,-2.554131384660586]
robot_main , [MAIN_LOOP] 567993679869 | robot_frequency | [216.92102026004804,36,217.16677880483553]
robot_main , [CONTROLLER] 567993679869 | speed_controller | [0.0,0.0,-0.9638671875,0.7033494195842013]
robot_main , [CONTROLLER] 567993679869 | stability_controller | [0.7033494195842013,0.8062549344629428,-6.3185950816638705]
robot_main , [MAIN_LOOP] 567993679920 | robot_frequency | [216.93849167896008,47,217.16677880483553]
robot_main , [CONTROLLER] 567993679920 | speed_controller | [0.0,0.0,-0.86328125,0.7072044357758368]
robot_main , [CONTROLLER] 567993679920 | stability_controller | [0.7072044357758368,0.7707167526735917,11.355871801264882]
robot_main , [MAIN_LOOP] 567993679971 | robot_frequency | [216.93785367090524,58,217.16677880483553]
robot_main , [CONTROLLER] 567993679971 | speed_controller | [0.0,0.0,-0.615234375,0.7212084691336731]
robot_main , [CONTROLLER] 567993679971 | stability_controller | [0.7212084691336731,0.7740983069209538,-3.3760607964995097]
robot_main , [MAIN_LOOP] 567993680021 | robot_frequency | [217.002104411746,69,217.16677880483553]
robot_main , [CONTROLLER] 567993680021 | speed_controller | [0.0,0.0,-0.83349609375,0.7053735945683092]
robot_main , [CONTROLLER] 567993680021 | stability_controller | [0.7053735945683092,0.7695035038840834,0.7056720525395903]
robot_main , [MAIN_LOOP] 567993680072 | robot_frequency | [217.04133392120656,80,217.16677880483553]
robot_main , [CONTROLLER] 567993680072 | speed_controller | [0.0,0.0,-0.463623046875,0.7269491509685704]
robot_main , [CONTROLLER] 567993680072 | stability_controller | [0.7269491509685704,0.7387243884902776,12.757718730846953]
robot_main , [MAIN_LOOP] 567993680122 | robot_frequency | [217.08627309495924,91,217.16677880483553]
robot_main , [CONTROLLER] 567993680122 | speed_controller | [0.0,0.0,-0.1917724609375,0.7435184392274332]
robot_main , [CONTROLLER] 567993680122 | stability_controller | [0.7435184392274332,0.7477751809742071,-3.320562045260548]
robot_main , [MAIN_LOOP] 567993680173 | robot_frequency | [216.89745558526835,1,216.9640950417535]
robot_main , [CONTROLLER] 567993680173 | speed_controller | [0.0,0.0,-0.63525390625,0.7142364838579033]
robot_main , [CONTROLLER] 567993680173 | stability_controller | [0.7142364838579033,0.7670623607697206,-15.22503252656395]
robot_main , [MAIN_LOOP] 567993680224 | robot_frequency | [217.18388404324847,12,216.9640950417535]
robot_main , [CONTROLLER] 567993680224 | speed_controller | [0.0,0.0,-0.8115234375,0.7009101808393261]
robot_main , [CONTROLLER] 567993680224 | stability_controller | [0.7009101808393261,0.7397510666267407,18.186821455962253]
robot_main , [MAIN_LOOP] 567993680275 | robot_frequency | [216.90435328685302,23,216.9640950417535]
robot_main , [CONTROLLER] 567993680275 | speed_controller | [0.0,0.0,-0.05279541015625,0.7480246809407417]
robot_main , [CONTROLLER] 567993680275 | stability_controller | [0.7480246809407417,0.7225047363217683,9.091348906420023]
robot_main , [MAIN_LOOP] 567993680325 | robot_frequency | [217.04500669183565,34,216.9640950417535]
robot_main , [CONTROLLER] 567993680325 | speed_controller | [0.0,0.0,-0.314697265625,0.7311231540697252]
robot_main , [CONTROLLER] 567993680325 | stability_controller | [0.7311231540697252,0.7456215794498173,-3.640905299606719]
robot_main , [MAIN_LOOP] 567993680376 | robot_frequency | [217.12168396757684,45,216.9640950417535]
robot_main , [CONTROLLER] 567993680376 | speed_controller | [0.0,0.0,-0.44873046875,0.7214576590593995]
robot_main , [CONTROLLER] 567993680376 | stability_controller | [0.7214576590593995,0.7420867818269299,0.9686764072214473]
robot_main , [MAIN_LOOP] 567993680428 | robot_frequency | [216.49718040104742,56,216.9640950417535]
robot_main , [CONTROLLER] 567993680428 | speed_controller | [0.0,0.0,-0.15509033203125,0.7391027346719629]
robot_main , [CONTROLLER] 567993680428 | stability_controller | [0.7391027346719629,0.718492256432369,10.97899970682092]
robot_main , [MAIN_LOOP] 567993680478 | robot_frequency | [216.4824923973875,67,216.9640950417535]
robot_main , [CONTROLLER] 567993680478 | speed_controller | [0.0,0.0,0.4117431640625,0.7756386098375868]
robot_main , [CONTROLLER] 567993680478 | stability_controller | [0.7756386098375868,0.7172133104729098,1.547282858403673]
robot_main , [MAIN_LOOP] 567993680529 | robot_frequency | [216.60715497532917,78,216.9640950417535]
robot_main , [CONTROLLER] 567993680529 | speed_controller | [0.0,0.0,0.481689453125,0.7812919223040288]
robot_main , [CONTROLLER] 567993680529 | stability_controller | [0.7812919223040288,0.7333965349375593,-2.540135549146912]
robot_main , [MAIN_LOOP] 567993680580 | robot_frequency | [216.6655757372311,89,216.9640950417535]
robot_main , [CONTROLLER] 567993680580 | speed_controller | [0.0,0.0,0.0467071533203125,0.7543947832205639]
robot_main , [CONTROLLER] 567993680580 | stability_controller | [0.7543947832205639,0.7573600084241696,-26.09564365850864]
robot_main , [MAIN_LOOP] 567993680630 | robot_frequency | [216.67075219226703,100,216.9640950417535]
robot_main , [CONTROLLER] 567993680630 | speed_controller | [0.0,0.0,0.03281402587890625,0.7533375597155682]
robot_main , [CONTROLLER] 567993680630 | stability_controller | [0.7533375597155682,0.7349551086960057,6.900029239936404]
robot_main , [MAIN_LOOP] 567993680681 | robot_frequency | [216.8865906838776,10,216.67075219226703]
robot_main , [CONTROLLER] 567993680681 | speed_controller | [0.0,0.0,0.4034423828125,0.7776436389659319]
robot_main , [CONTROLLER] 567993680681 | stability_controller | [0.7776436389659319,0.7416649623710514,7.768951264385044]
robot_main , [MAIN_LOOP] 567993680732 | robot_frequency | [217.0670477445818,21,216.67075219226703]
robot_main , [CONTROLLER] 567993680732 | speed_controller | [0.0,0.0,0.919189453125,0.8119472408393739]
robot_main , [CONTROLLER] 567993680732 | stability_controller | [0.8119472408393739,0.7136742168196709,20.316820166704538]
robot_main , [MAIN_LOOP] 567993680782 | robot_frequency | [217.16476390997974,32,216.67075219226703]
robot_main , [CONTROLLER] 567993680782 | speed_controller | [0.0,0.0,1.3330078125,0.8416270384381167]
robot_main , [CONTROLLER] 567993680782 | stability_controller | [0.8416270384381167,0.7356535803505266,-5.153875088198056]
robot_main , [MAIN_LOOP] 567993680833 | robot_frequency | [217.22695601578405,43,216.67075219226703]
robot_main , [CONTROLLER] 567993680833 | speed_controller | [0.0,0.0,1.04443359375,0.8262552315749452]
robot_main , [CONTROLLER] 567993680833 | stability_controller | [0.8262552315749452,0.7479149426307176,6.1556557961521605]
robot_main , [MAIN_LOOP] 567993680884 | robot_frequency | [217.2528000476533,54,216.67075219226703]
robot_main , [CONTROLLER] 567993680884 | speed_controller | [0.0,0.0,1.291015625,0.8449524822434286]
robot_main , [CONTROLLER] 567993680884 | stability_controller | [0.8449524822434286,0.7492875000919139,3.8784204908682076]
robot_main , [MAIN_LOOP] 567993680934 | robot_frequency | [217.2713380287982,65,216.67075219226703]
robot_main , [CONTROLLER] 567993680934 | speed_controller | [0.0,0.0,1.1962890625,0.8424898106454747]
robot_main , [CONTROLLER] 567993680934 | stability_controller | [0.8424898106454747,0.7721985703685004,-2.6025161739143834]
robot_main , [MAIN_LOOP] 567993680985 | robot_frequency | [217.27546811243982,76,216.67075219226703]
robot_main , [CONTROLLER] 567993680985 | speed_controller | [0.0,0.0,1.2431640625,0.8485516651138422]
robot_main , [CONTROLLER] 567993680985 | stability_controller | [0.8485516651138422,0.7741496923606459,6.663994732452522]
robot_main , [MAIN_LOOP] 567993681036 | robot_frequency | [217.2193763956752,87,216.67075219226703]
robot_main , [CONTROLLER] 567993681036 | speed_controller | [0.0,0.0,1.65869140625,0.8787357866556375]
robot_main , [CONTROLLER] 567993681036 | stability_controller | [0.8787357866556375,0.7658804567130169,4.621593081949163]
robot_main , [MAIN_LOOP] 567993681087 | robot_frequency | [216.99130441330138,98,216.67075219226703]
robot_main , [CONTROLLER] 567993681087 | speed_controller | [0.0,0.0,1.93994140625,0.9017855112666255]
robot_main , [CONTROLLER] 567993681087 | stability_controller | [0.9017855112666255,0.78017573786162,2.670356430192635]
robot_main , [MAIN_LOOP] 567993681137 | robot_frequency | [217.39056978720464,8,216.9992702036705]
robot_main , [CONTROLLER] 567993681137 | speed_controller | [0.0,0.0,2.337890625,0.9325645842532503]
robot_main , [CONTROLLER] 567993681137 | stability_controller | [0.9325645842532503,0.7750965032074422,10.254805288449818]
robot_main , [MAIN_LOOP] 567993681188 | robot_frequency | [217.3519727853212,19,216.9992702036705]
robot_main , [CONTROLLER] 567993681188 | speed_controller | [0.0,0.0,2.77734375,0.9675226668480426]
robot_main , [CONTROLLER] 567993681188 | stability_controller | [0.9675226668480426,0.7929301703253231,0.003942001022267494]
robot_main , [MAIN_LOOP] 567993681239 | robot_frequency | [217.04837256865824,30,216.9992702036705]
robot_main , [CONTROLLER] 567993681239 | speed_controller | [0.0,0.0,2.36328125,0.945068359375]
robot_main , [CONTROLLER] 567993681239 | stability_controller | [0.945068359375,0.8403277008663719,-9.989546122936265]
robot_main , [MAIN_LOOP] 567993681290 | robot_frequency | [216.62819742566992,41,216.9992702036705]
robot_main , [CONTROLLER] 567993681290 | speed_controller | [0.0,0.0,1.78857421875,0.9085744628906249]
robot_main , [CONTROLLER] 567993681290 | stability_controller | [0.9085744628906249,0.8512918390081642,-2.86607227390041]
robot_main , [MAIN_LOOP] 567993681340 | robot_frequency | [216.7855823304426,52,216.9992702036705]
robot_main , [CONTROLLER] 567993681340 | speed_controller | [0.0,0.0,1.73291015625,0.9050397949218749]
robot_main , [CONTROLLER] 567993681340 | stability_controller | [0.9050397949218749,0.8545367339831567,-1.3402835477607913]
robot_main , [MAIN_LOOP] 567993681391 | robot_frequency | [216.87909009806222,63,216.9992702036705]
robot_main , [CONTROLLER] 567993681391 | speed_controller | [0.0,0.0,1.59814453125,0.8964821777343749]
robot_main , [CONTROLLER] 567993681391 | stability_controller | [0.8964821777343749,0.8636918233466423,-2.2673637703434677]
robot_main , [MAIN_LOOP] 567993681442 | robot_frequency | [216.95783191482255,74,216.9992702036705]
robot_main , [CONTROLLER] 567993681442 | speed_controller | [0.0,0.0,1.62451171875,0.8981564941406249]
robot_main , [CONTROLLER] 567993681442 | stability_controller | [0.8981564941406249,0.8589967309008275,0.4251331135875013]
robot_main , [MAIN_LOOP] 567993681492 | robot_frequency | [216.95027029116343,85,216.9992702036705]
robot_main , [CONTROLLER] 567993681492 | speed_controller | [0.0,0.0,1.69384765625,0.902559326171875]
robot_main , [CONTROLLER] 567993681492 | stability_controller | [0.902559326171875,0.8619414121799214,10.757032233745216]
robot_main , [MAIN_LOOP] 567993681543 | robot_frequency | [216.89376727635468,96,216.9992702036705]
robot_main , [CONTROLLER] 567993681543 | speed_controller | [0.0,0.0,1.67431640625,0.901319091796875]
robot_main , [CONTROLLER] 567993681543 | stability_controller | [0.901319091796875,0.8715349334687665,-3.622915563863976]
robot_main , [MAIN_LOOP] 567993681594 | robot_frequency | [214.58989333155037,6,216.90432431570582]
robot_main , [CONTROLLER] 567993681594 | speed_controller | [0.0,0.0,1.4794921875,0.8889477539062499]
robot_main , [CONTROLLER] 567993681594 | stability_controller | [0.8889477539062499,0.8695474942576742,10.568880157349339]
robot_main , [MAIN_LOOP] 567993681645 | robot_frequency | [216.0717718007169,17,216.90432431570582]
robot_main , [CONTROLLER] 567993681645 | speed_controller | [0.0,0.0,1.62548828125,0.8982185058593749]
robot_main , [CONTROLLER] 567993681645 | stability_controller | [0.8982185058593749,0.8674283210948555,0.025314995386971628]
robot_main , [MAIN_LOOP] 567993681696 | robot_frequency | [216.25072299075015,28,216.90432431570582]
robot_main , [CONTROLLER] 567993681696 | speed_controller | [0.0,0.0,1.43310546875,0.8860021972656249]
robot_main , [CONTROLLER] 567993681696 | stability_controller | [0.8860021972656249,0.8866350713696797,-11.139099467713535]
robot_main , [MAIN_LOOP] 567993681746 | robot_frequency | [216.5366029727224,39,216.90432431570582]
robot_main , [CONTROLLER] 567993681746 | speed_controller | [0.0,0.0,0.883544921875,0.8511051025390625]
robot_main , [CONTROLLER] 567993681746 | stability_controller | [0.8511051025390625,0.8974617523334999,-6.225490584685181]
robot_main , [MAIN_LOOP] 567993681797 | robot_frequency | [216.68099591718956,50,216.90432431570582]
robot_main , [CONTROLLER] 567993681797 | speed_controller | [0.0,0.0,0.976806640625,0.8570272216796875]
robot_main , [CONTROLLER] 567993681797 | stability_controller | [0.8570272216796875,0.8754003957418949,6.249286567086327]
robot_main , [MAIN_LOOP] 567993681848 | robot_frequency | [216.8105604847087,61,216.90432431570582]
robot_main , [CONTROLLER] 567993681848 | speed_controller | [0.0,0.0,1.076171875,0.8633369140624999]
robot_main , [CONTROLLER] 567993681848 | stability_controller | [0.8633369140624999,0.8793885305988183,-9.582142520077456]
robot_main , [MAIN_LOOP] 567993681898 | robot_frequency | [216.88085600642262,72,216.90432431570582]
robot_main , [CONTROLLER] 567993681898 | speed_controller | [0.0,0.0,0.724853515625,0.8410281982421874]
robot_main , [CONTROLLER] 567993681898 | stability_controller | [0.8410281982421874,0.8923228061842535,-6.341838476628324]
robot_main , [MAIN_LOOP] 567993681949 | robot_frequency | [216.95411723391945,83,216.90432431570582]
robot_main , [CONTROLLER] 567993681949 | speed_controller | [0.0,0.0,0.45263671875,0.8237424316406249]
robot_main , [CONTROLLER] 567993681949 | stability_controller | [0.8237424316406249,0.8960163509423881,-4.742124994207565]
robot_main , [MAIN_LOOP] 567993681999 | robot_frequency | [217.0065016181046,94,216.90432431570582]
