LOGGING STARTED
robot_main , [MAIN_LOOP] 567993632583 | kalman_calibration | [3.5283488797369102,-0.01332052738414592]
robot_main , [CONTROLLER] 567993664299 | stability_controller | [0.24386389685760584,0.48567336094685115,-21.02249635839415]
robot_main , [MAIN_LOOP] 567993664351 | robot_frequency | [151.91646627897774,98,151.74453000750435]
robot_main , [CONTROLLER] 567993664351 | speed_controller | [0.0,0.0,2.318359375,0.11259616252093906]
robot_main , [CONTROLLER] 567993664351 | stability_controller | [0.11259616252093906,0.52815648295497,-93.1509617725996]
robot_main , [MAIN_LOOP] 567993664404 | robot_frequency | [153.48846083271945,5,151.83557356741747]
robot_main , [CONTROLLER] 567993664404 | speed_controller | [0.0,0.0,-1.05908203125,-0.10145151097357963]
robot_main , [CONTROLLER] 567993664404 | stability_controller | [-0.10145151097357963,0.49257531861258746,-18.27580073793486]
robot_main , [MAIN_LOOP] 567993664456 | robot_frequency | [153.52870205177507,13,151.83557356741747]
robot_main , [CONTROLLER] 567993664456 | speed_controller | [0.0,0.0,-1.07470703125,-0.10608392095613749]
robot_main , [CONTROLLER] 567993664456 | stability_controller | [-0.10608392095613749,0.33943369720959954,22.286411134355813]
robot_main , [MAIN_LOOP] 567993664508 | robot_frequency | [152.90523340685834,21,151.83557356741747]
robot_main , [CONTROLLER] 567993664508 | speed_controller | [0.0,0.0,1.498046875,0.05801621471012164]
robot_main , [CONTROLLER] 567993664508 | stability_controller | [0.05801621471012164,0.25698869479832287,62.05187960037965]
robot_main , [MAIN_LOOP] 567993664561 | robot_frequency | [152.90626477708082,29,151.83557356741747]
robot_main , [CONTROLLER] 567993664561 | speed_controller | [0.0,0.0,4.078125,0.22980734510561135]
robot_main , [CONTROLLER] 567993664561 | stability_controller | [0.22980734510561135,0.2576210943792713,16.00120680361092]
robot_main , [MAIN_LOOP] 567993664613 | robot_frequency | [152.7349799677971,37,151.83557356741747]
robot_main , [CONTROLLER] 567993664613 | speed_controller | [0.0,0.0,3.482421875,0.20411880539036042]
robot_main , [CONTROLLER] 567993664613 | stability_controller | [0.20411880539036042,0.40821211607030444,-59.417434067340885]
robot_main , [MAIN_LOOP] 567993664666 | robot_frequency | [152.6663919402324,45,151.83557356741747]
robot_main , [CONTROLLER] 567993664666 | speed_controller | [0.0,0.0,-0.554443359375,-0.04817700819614788]
robot_main , [CONTROLLER] 567993664666 | stability_controller | [-0.04817700819614788,0.4975841362994491,-78.03199880989823]
robot_main , [MAIN_LOOP] 567993664718 | robot_frequency | [152.73703200191494,53,151.83557356741747]
robot_main , [CONTROLLER] 567993664718 | speed_controller | [0.0,0.0,-4.490234375,-0.3066368777645005]
robot_main , [CONTROLLER] 567993664718 | stability_controller | [-0.3066368777645005,0.4345090869877104,-17.20801009630541]
robot_main , [MAIN_LOOP] 567993664771 | robot_frequency | [152.64509822892896,61,151.83557356741747]
robot_main , [CONTROLLER] 567993664771 | speed_controller | [0.0,0.0,-4.638671875,-0.32943173300360307]
robot_main , [CONTROLLER] 567993664771 | stability_controller | [-0.32943173300360307,0.23524546034136576,41.72145916438673]
robot_main , [MAIN_LOOP] 567993664823 | robot_frequency | [152.7100643000821,69,151.83557356741747]
robot_main , [CONTROLLER] 567993664823 | speed_controller | [0.0,0.0,-1.2919921875,-0.12505915876910537]
robot_main , [CONTROLLER] 567993664823 | stability_controller | [-0.12505915876910537,0.10165740298999304,159.5571281485786]
robot_main , [MAIN_LOOP] 567993664875 | robot_frequency | [152.7777426033031,77,151.83557356741747]
robot_main , [CONTROLLER] 567993664875 | speed_controller | [0.0,0.0,1.849609375,0.07703661675814125]
robot_main , [CONTROLLER] 567993664875 | stability_controller | [0.07703661675814125,0.1580920321179345,-12.2956210074293]
robot_main , [MAIN_LOOP] 567993664928 | robot_frequency | [152.6364951977354,85,151.83557356741747]
robot_main , [CONTROLLER] 567993664928 | speed_controller | [0.0,0.0,-2.1220703125,-0.1736267845126897]
robot_main , [CONTROLLER] 567993664928 | stability_controller | [-0.1736267845126897,0.3132965379225327,-126.3056972333283]
robot_main , [MAIN_LOOP] 567993664981 | robot_frequency | [152.63702973398216,93,151.83557356741747]
robot_main , [CONTROLLER] 567993664981 | speed_controller | [0.0,0.0,-7.0546875,-0.5019919106094496]
robot_main , [CONTROLLER] 567993664981 | stability_controller | [-0.5019919106094496,0.28016525976842166,-19.6607546822073]
robot_main , [MAIN_LOOP] 567993665033 | robot_frequency | [0,0,152.66302445077613]
robot_main , [CONTROLLER] 567993665033 | speed_controller | [0.0,0.0,-6.796875,-0.5052050483036185]
robot_main , [CONTROLLER] 567993665033 | stability_controller | [-0.5052050483036185,0.053596745113468985,50.3875974789573]
robot_main , [MAIN_LOOP] 567993665085 | robot_frequency | [153.51694422460713,8,152.66302445077613]
robot_main , [CONTROLLER] 567993665085 | speed_controller | [0.0,0.0,-3.734375,-0.3248520635855714]
robot_main , [CONTROLLER] 567993665085 | stability_controller | [-0.3248520635855714,-0.07189072757564452,41.04173879723231]
robot_main , [MAIN_LOOP] 567993665137 | robot_frequency | [153.09054303251008,16,152.66302445077613]
robot_main , [CONTROLLER] 567993665137 | speed_controller | [0.0,0.0,-2.19140625,-0.2348493920136573]
robot_main , [CONTROLLER] 567993665137 | stability_controller | [-0.2348493920136573,-0.10091487362050558,10.647701543282556]
robot_main , [MAIN_LOOP] 567993665191 | robot_frequency | [151.96993036578507,24,152.66302445077613]
robot_main , [CONTROLLER] 567993665191 | speed_controller | [0.0,0.0,-2.7294921875,-0.27518272548602934]
robot_main , [CONTROLLER] 567993665191 | stability_controller | [-0.27518272548602934,-0.0471469808009789,-33.52905969598558]
robot_main , [MAIN_LOOP] 567993665244 | robot_frequency | [151.66578732066958,32,152.66302445077613]
robot_main , [CONTROLLER] 567993665244 | speed_controller | [0.0,0.0,-4.16796875,-0.37648862894883883]
robot_main , [CONTROLLER] 567993665244 | stability_controller | [-0.37648862894883883,-0.056243151521775385,-13.080752748915408]
robot_main , [MAIN_LOOP] 567993665297 | robot_frequency | [151.62745311483275,40,152.66302445077613]
robot_main , [CONTROLLER] 567993665297 | speed_controller | [0.0,0.0,-4.96875,-0.44038999904485926]
robot_main , [CONTROLLER] 567993665297 | stability_controller | [-0.44038999904485926,-0.08548974081265559,-0.10681372399906941]
robot_main , [MAIN_LOOP] 567993665349 | robot_frequency | [151.94241064437378,48,152.66302445077613]
robot_main , [CONTROLLER] 567993665349 | speed_controller | [0.0,0.0,-4.775390625,-0.4423451744462693]
robot_main , [CONTROLLER] 567993665349 | stability_controller | [-0.4423451744462693,-0.15753158309150286,1.5250119990693376]
robot_main , [MAIN_LOOP] 567993665405 | robot_frequency | [151.05889972882724,56,152.66302445077613]
robot_main , [CONTROLLER] 567993665405 | speed_controller | [0.0,0.0,-0.20526123046875,-0.16019650924421533]
robot_main , [CONTROLLER] 567993665405 | stability_controller | [-0.16019650924421533,-0.19514040437219474,68.28528345175631]
robot_main , [MAIN_LOOP] 567993665458 | robot_frequency | [151.0880773967652,64,152.66302445077613]
robot_main , [CONTROLLER] 567993665458 | speed_controller | [0.0,0.0,2.796875,0.03560900277929227]
robot_main , [CONTROLLER] 567993665458 | stability_controller | [0.03560900277929227,-0.0945752463988414,-17.873364406422134]
robot_main , [MAIN_LOOP] 567993665511 | robot_frequency | [150.99267055717883,72,152.66302445077613]
robot_main , [CONTROLLER] 567993665511 | speed_controller | [0.0,0.0,-3.552734375,-0.3665760060194809]
robot_main , [CONTROLLER] 567993665511 | stability_controller | [-0.3665760060194809,0.16688566960703854,-221.87013355582877]
robot_main , [MAIN_LOOP] 567993665563 | robot_frequency | [151.2160499799498,80,152.66302445077613]
robot_main , [CONTROLLER] 567993665563 | speed_controller | [0.0,0.0,-10.92578125,-0.8566564910397794]
robot_main , [CONTROLLER] 567993665563 | stability_controller | [-0.8566564910397794,0.09889615131907986,-29.96275317679592]
robot_main , [MAIN_LOOP] 567993665615 | robot_frequency | [151.40824474500826,88,152.66302445077613]
robot_main , [CONTROLLER] 567993665615 | speed_controller | [0.0,0.0,-10.65234375,-0.871966513424639]
robot_main , [CONTROLLER] 567993665615 | stability_controller | [-0.871966513424639,-0.22276576924475436,32.2684022493782]
robot_main , [MAIN_LOOP] 567993665669 | robot_frequency | [151.27793864232032,96,152.66302445077613]
robot_main , [CONTROLLER] 567993665669 | speed_controller | [0.0,0.0,5.796875,0.16383061494795378]
robot_main , [CONTROLLER] 567993665669 | stability_controller | [0.16383061494795378,-0.4285690328443369,305.3883072668403]
robot_main , [MAIN_LOOP] 567993665723 | robot_frequency | [140.81807244581356,3,151.36944929133253]
robot_main , [CONTROLLER] 567993665723 | speed_controller | [0.0,0.0,18.890625,1.03432099079225]
robot_main , [CONTROLLER] 567993665723 | stability_controller | [1.03432099079225,-0.06371517100290203,-86.5284809504118]
robot_main , [MAIN_LOOP] 567993665775 | robot_frequency | [149.55341980338827,11,151.36944929133253]
robot_main , [CONTROLLER] 567993665775 | speed_controller | [0.0,0.0,12.4453125,0.6723892372257613]
robot_main , [CONTROLLER] 567993665775 | stability_controller | [0.6723892372257613,0.9789509681749298,-413.59510644605757]
robot_main , [MAIN_LOOP] 567993665828 | robot_frequency | [151.1441748208056,19,151.36944929133253]
robot_main , [CONTROLLER] 567993665828 | speed_controller | [0.0,0.0,-9.57421875,-0.7261506430783122]
robot_main , [CONTROLLER] 567993665828 | stability_controller | [-0.7261506430783122,1.5659247674671326,-177.187837292821]
robot_main , [MAIN_LOOP] 567993665882 | robot_frequency | [150.28034210321877,27,151.36944929133253]
robot_main , [CONTROLLER] 567993665882 | speed_controller | [0.0,0.0,-71.375,-4.757562392411921]
robot_main , [CONTROLLER] 567993665882 | stability_controller | [-4.757562392411921,1.9694167338332287,-1108.3339096172583]
robot_main , [MAIN_LOOP] 567993665934 | robot_frequency | [150.68233856965634,35,151.36944929133253]
robot_main , [CONTROLLER] 567993665934 | speed_controller | [0.0,0.0,-99.96875,-6.832331562513653]
robot_main , [CONTROLLER] 567993665934 | stability_controller | [-6.832331562513653,2.810588683538729,-345.05310812348137]
robot_main , [MAIN_LOOP] 567993665987 | robot_frequency | [150.75926912381144,43,151.36944929133253]
robot_main , [CONTROLLER] 567993665987 | speed_controller | [0.0,0.0,-99.96875,-7.123723768947814]
robot_main , [CONTROLLER] 567993665987 | stability_controller | [-7.123723768947814,3.291684109957125,-278.67189554857464]
robot_main , [MAIN_LOOP] 567993666039 | robot_frequency | [151.1877922619125,51,151.36944929133253]
robot_main , [CONTROLLER] 567993666039 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993666039 | stability_controller | [-7.143015625,3.890604669083727,-301.03991249829534]
robot_main , [MAIN_LOOP] 567993666093 | robot_frequency | [150.8936584759588,59,151.36944929133253]
robot_main , [CONTROLLER] 567993666093 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993666093 | stability_controller | [-7.143015625,5.026343120171975,-336.95871254592487]
robot_main , [MAIN_LOOP] 567993666147 | robot_frequency | [150.75206677479426,67,151.36944929133253]
robot_main , [CONTROLLER] 567993666147 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993666147 | stability_controller | [-7.143015625,6.443782896349301,-382.8341422128532]
robot_main , [MAIN_LOOP] 567993666200 | robot_frequency | [150.90156320393993,75,151.36944929133253]
robot_main , [CONTROLLER] 567993666200 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993666200 | stability_controller | [-7.143015625,7.529867178028726,-414.75215194744834]
robot_main , [MAIN_LOOP] 567993666252 | robot_frequency | [150.98364006331397,83,151.36944929133253]
robot_main , [CONTROLLER] 567993666252 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993666252 | stability_controller | [-7.143015625,8.064785074163018,-283.67311050107145]
robot_main , [MAIN_LOOP] 567993666307 | robot_frequency | [150.73819305193103,91,151.36944929133253]
robot_main , [CONTROLLER] 567993666307 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993666307 | stability_controller | [-7.143015625,8.440198350571116,-316.42483746362495]
robot_main , [MAIN_LOOP] 567993666360 | robot_frequency | [150.80604943950246,99,151.36944929133253]
robot_main , [CONTROLLER] 567993666360 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993666360 | stability_controller | [-7.143015625,7.974966418856826,-129.78655933253634]
robot_main , [MAIN_LOOP] 567993666412 | robot_frequency | [153.67629254105404,6,150.8330487209947]
robot_main , [CONTROLLER] 567993666412 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993666412 | stability_controller | [-7.143015625,7.1681231017307026,-152.64999034180994]
robot_main , [MAIN_LOOP] 567993666465 | robot_frequency | [151.3854372974801,14,150.8330487209947]
robot_main , [CONTROLLER] 567993666465 | speed_controller | [0.0,0.0,-96.75,-6.938625]
robot_main , [CONTROLLER] 567993666465 | stability_controller | [-6.938625,6.097894654545288,69.24915687134154]
robot_main , [MAIN_LOOP] 567993666519 | robot_frequency | [151.03448825067653,22,150.8330487209947]
robot_main , [CONTROLLER] 567993666519 | speed_controller | [0.0,0.0,-88.0,-6.383]
robot_main , [CONTROLLER] 567993666519 | stability_controller | [-6.383,4.811916664346323,479.57179963443207]
robot_main , [MAIN_LOOP] 567993666571 | robot_frequency | [151.54619300383703,30,150.8330487209947]
robot_main , [CONTROLLER] 567993666571 | speed_controller | [0.0,0.0,-73.9375,-5.49003125]
robot_main , [CONTROLLER] 567993666571 | stability_controller | [-5.49003125,3.567528570851863,262.3856023580817]
robot_main , [MAIN_LOOP] 567993666623 | robot_frequency | [151.90187271975006,38,150.8330487209947]
robot_main , [CONTROLLER] 567993666623 | speed_controller | [0.0,0.0,-58.578125,-4.5147109375]
robot_main , [CONTROLLER] 567993666623 | stability_controller | [-4.5147109375,2.3696379116736708,162.33015549385772]
robot_main , [MAIN_LOOP] 567993666675 | robot_frequency | [152.18548455391485,46,150.8330487209947]
robot_main , [CONTROLLER] 567993666675 | speed_controller | [0.0,0.0,-36.21875,-3.094890625]
robot_main , [CONTROLLER] 567993666675 | stability_controller | [-3.094890625,1.05598885711936,796.1273558682901]
robot_main , [MAIN_LOOP] 567993666728 | robot_frequency | [152.16281006432789,54,150.8330487209947]
robot_main , [CONTROLLER] 567993666728 | speed_controller | [0.0,0.0,4.623046875,-0.5006561509373133]
robot_main , [CONTROLLER] 567993666728 | stability_controller | [-0.5006561509373133,0.2734774980912643,1072.4976406981293]
robot_main , [MAIN_LOOP] 567993666780 | robot_frequency | [152.31792543095509,62,150.8330487209947]
robot_main , [CONTROLLER] 567993666780 | speed_controller | [0.0,0.0,37.609375,1.6605874300058932]
robot_main , [CONTROLLER] 567993666780 | stability_controller | [1.6605874300058932,-0.37734002017252316,364.0355281821387]
robot_main , [MAIN_LOOP] 567993666833 | robot_frequency | [152.2938285152221,70,150.8330487209947]
robot_main , [CONTROLLER] 567993666833 | speed_controller | [0.0,0.0,78.125,4.399932247228921]
robot_main , [CONTROLLER] 567993666833 | stability_controller | [4.399932247228921,-1.1109480010080006,1361.025019982354]
robot_main , [MAIN_LOOP] 567993666885 | robot_frequency | [152.31543652548595,78,150.8330487209947]
robot_main , [CONTROLLER] 567993666885 | speed_controller | [0.0,0.0,99.9375,6.057961116068065]
robot_main , [CONTROLLER] 567993666885 | stability_controller | [6.057961116068065,-1.142441375635585,177.46978613903022]
robot_main , [MAIN_LOOP] 567993666938 | robot_frequency | [152.24969499801958,86,150.8330487209947]
robot_main , [CONTROLLER] 567993666938 | speed_controller | [0.0,0.0,99.96875,6.326709258809686]
robot_main , [CONTROLLER] 567993666938 | stability_controller | [6.326709258809686,-1.0509117164928887,147.62516936370773]
robot_main , [MAIN_LOOP] 567993666990 | robot_frequency | [152.32164362724708,94,150.8330487209947]
robot_main , [CONTROLLER] 567993666990 | speed_controller | [0.0,0.0,99.96875,6.6140255116447815]
robot_main , [CONTROLLER] 567993666990 | stability_controller | [6.6140255116447815,-0.4322088277888539,82.71148702529007]
robot_main , [MAIN_LOOP] 567993667043 | robot_frequency | [153.35367565847358,1,152.35660402881084]
robot_main , [CONTROLLER] 567993667043 | speed_controller | [0.0,0.0,99.8125,6.872116907052696]
robot_main , [CONTROLLER] 567993667043 | stability_controller | [6.872116907052696,-0.09882605445617791,150.10298900635533]
robot_main , [MAIN_LOOP] 567993667096 | robot_frequency | [151.4504291695123,9,152.35660402881084]
robot_main , [CONTROLLER] 567993667096 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667096 | stability_controller | [7.143015625,-0.028549724593975853,168.77023444387476]
robot_main , [MAIN_LOOP] 567993667148 | robot_frequency | [152.41963023155856,17,152.35660402881084]
robot_main , [CONTROLLER] 567993667148 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667148 | stability_controller | [7.143015625,0.19157705812136716,82.24360008807358]
robot_main , [MAIN_LOOP] 567993667200 | robot_frequency | [152.58850873174612,25,152.35660402881084]
robot_main , [CONTROLLER] 567993667200 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667200 | stability_controller | [7.143015625,0.4588089587616456,40.6407504541764]
robot_main , [MAIN_LOOP] 567993667253 | robot_frequency | [152.5682453765415,33,152.35660402881084]
robot_main , [CONTROLLER] 567993667253 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667253 | stability_controller | [7.143015625,0.6150570808860316,85.21593451391588]
robot_main , [MAIN_LOOP] 567993667305 | robot_frequency | [152.52754542948853,41,152.35660402881084]
robot_main , [CONTROLLER] 567993667305 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667305 | stability_controller | [7.143015625,0.7461018885432802,82.09130655594035]
robot_main , [MAIN_LOOP] 567993667357 | robot_frequency | [152.592803192924,49,152.35660402881084]
robot_main , [CONTROLLER] 567993667357 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667357 | stability_controller | [7.143015625,0.6969136592201851,101.32638084333749]
robot_main , [MAIN_LOOP] 567993667410 | robot_frequency | [152.57860928011291,57,152.35660402881084]
robot_main , [CONTROLLER] 567993667410 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667410 | stability_controller | [7.143015625,0.8240483905032726,55.27987540430354]
robot_main , [MAIN_LOOP] 567993667463 | robot_frequency | [152.23923864207927,65,152.35660402881084]
robot_main , [CONTROLLER] 567993667463 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667463 | stability_controller | [7.143015625,0.8111768645986129,115.65449413215488]
robot_main , [MAIN_LOOP] 567993667516 | robot_frequency | [152.37288123163378,73,152.35660402881084]
robot_main , [CONTROLLER] 567993667516 | speed_controller | [0.0,0.0,99.96875,7.143015625]
robot_main , [CONTROLLER] 567993667516 | stability_controller | [7.143015625,0.8931540152172366,121.57146827719717]
robot_main , [MAIN_LOOP] 567993668007 | robot_frequency | [152.36979931978138,76,152.35660402881084]
robot_main , [CONTROLLER] 567993668007 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668007 | stability_controller | [0.7949999999999999,-1.6703425229805287,-32.289995950851704]
robot_main , [MAIN_LOOP] 567993668082 | robot_frequency | [148.95466336983748,78,152.35660402881084]
robot_main , [CONTROLLER] 567993668082 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668082 | stability_controller | [0.7949999999999999,-1.5324470986089118,32.84753386856181]
robot_main , [MAIN_LOOP] 567993668175 | robot_frequency | [145.76493472873375,80,152.35660402881084]
robot_main , [CONTROLLER] 567993668175 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668175 | stability_controller | [0.7949999999999999,-1.4349654223949635,27.884718860826347]
robot_main , [MAIN_LOOP] 567993668264 | robot_frequency | [142.75485544763052,82,152.35660402881084]
robot_main , [CONTROLLER] 567993668264 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668264 | stability_controller | [0.7949999999999999,-1.3543706622068756,31.512855676906046]
robot_main , [MAIN_LOOP] 567993668353 | robot_frequency | [139.89700027883384,84,152.35660402881084]
robot_main , [CONTROLLER] 567993668353 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668353 | stability_controller | [0.7949999999999999,-1.3594355845682777,44.374595445718256]
robot_main , [MAIN_LOOP] 567993668440 | robot_frequency | [137.1544411283566,86,152.35660402881084]
robot_main , [CONTROLLER] 567993668440 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668440 | stability_controller | [0.7949999999999999,-1.4174245845315825,50.73372805168101]
robot_main , [MAIN_LOOP] 567993668785 | robot_frequency | [89.3104388116653,1,126.09754042903957]
robot_main , [CONTROLLER] 567993668785 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668785 | stability_controller | [0.7949999999999999,-0.6503918474869921,-17.004966823622134]
robot_main , [MAIN_LOOP] 567993668837 | robot_frequency | [79.67595962458019,5,126.09754042903957]
robot_main , [CONTROLLER] 567993668837 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668837 | stability_controller | [0.7949999999999999,-0.46288077941493955,2.2714499002931703]
robot_main , [MAIN_LOOP] 567993668887 | robot_frequency | [80.0187551585529,9,126.09754042903957]
robot_main , [CONTROLLER] 567993668887 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668887 | stability_controller | [0.7949999999999999,-0.355536700238852,25.112490085888325]
robot_main , [MAIN_LOOP] 567993668938 | robot_frequency | [79.69688419913994,13,126.09754042903957]
robot_main , [CONTROLLER] 567993668938 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668938 | stability_controller | [0.7949999999999999,-0.30379276248361514,39.17670086935293]
robot_main , [MAIN_LOOP] 567993668989 | robot_frequency | [79.61273582555387,17,126.09754042903957]
robot_main , [CONTROLLER] 567993668989 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993668989 | stability_controller | [0.7949999999999999,-0.32541052880743226,57.958026111275906]
robot_main , [MAIN_LOOP] 567993669040 | robot_frequency | [79.70359996233204,21,126.09754042903957]
robot_main , [CONTROLLER] 567993669040 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669040 | stability_controller | [0.7949999999999999,-0.4026534482077148,60.34653755632226]
robot_main , [MAIN_LOOP] 567993669101 | robot_frequency | [80.12175305945446,26,126.09754042903957]
robot_main , [CONTROLLER] 567993669101 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669101 | stability_controller | [0.7949999999999999,-0.5340333348549098,37.592666929459796]
robot_main , [MAIN_LOOP] 567993669162 | robot_frequency | [80.75992334527231,31,126.09754042903957]
robot_main , [CONTROLLER] 567993669162 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669162 | stability_controller | [0.7949999999999999,-0.6371064686245043,38.7793038317314]
robot_main , [MAIN_LOOP] 567993669212 | robot_frequency | [80.75410321133666,35,126.09754042903957]
robot_main , [CONTROLLER] 567993669212 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669212 | stability_controller | [0.7949999999999999,-0.653151333954021,28.71742170982555]
robot_main , [MAIN_LOOP] 567993669272 | robot_frequency | [80.84152169642816,40,126.09754042903957]
robot_main , [CONTROLLER] 567993669272 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669272 | stability_controller | [0.7949999999999999,-0.6227345080220201,14.038912307540029]
robot_main , [MAIN_LOOP] 567993669332 | robot_frequency | [81.21661942694986,45,126.09754042903957]
robot_main , [CONTROLLER] 567993669332 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669332 | stability_controller | [0.7949999999999999,-0.5627940388940825,18.28749498171034]
robot_main , [MAIN_LOOP] 567993669393 | robot_frequency | [81.3769638139163,50,126.09754042903957]
robot_main , [CONTROLLER] 567993669393 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669393 | stability_controller | [0.7949999999999999,-0.4785393313385366,4.537419277479557]
robot_main , [MAIN_LOOP] 567993669453 | robot_frequency | [81.54123969023658,55,126.09754042903957]
robot_main , [CONTROLLER] 567993669453 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669453 | stability_controller | [0.7949999999999999,-0.4644213957154584,35.109669882058725]
robot_main , [MAIN_LOOP] 567993669514 | robot_frequency | [81.70795333113803,60,126.09754042903957]
robot_main , [CONTROLLER] 567993669514 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669514 | stability_controller | [0.7949999999999999,-0.47255887987493855,16.47999939828745]
robot_main , [MAIN_LOOP] 567993669575 | robot_frequency | [81.72054808853,65,126.09754042903957]
robot_main , [CONTROLLER] 567993669575 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669575 | stability_controller | [0.7949999999999999,-0.5235070089050288,37.23625495821601]
robot_main , [MAIN_LOOP] 567993669636 | robot_frequency | [81.70753147530426,70,126.09754042903957]
robot_main , [CONTROLLER] 567993669636 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669636 | stability_controller | [0.7949999999999999,-0.5621805445032859,20.938910453706512]
robot_main , [MAIN_LOOP] 567993669696 | robot_frequency | [81.83730548073753,75,126.09754042903957]
robot_main , [CONTROLLER] 567993669696 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669696 | stability_controller | [0.7949999999999999,-0.6057977635332172,41.21085983201221]
robot_main , [MAIN_LOOP] 567993669757 | robot_frequency | [81.88614328595597,80,126.09754042903957]
robot_main , [CONTROLLER] 567993669757 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669757 | stability_controller | [0.7949999999999999,-0.6307938220311272,22.029575057103333]
robot_main , [MAIN_LOOP] 567993669818 | robot_frequency | [81.9430540046427,85,126.09754042903957]
robot_main , [CONTROLLER] 567993669818 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669818 | stability_controller | [0.7949999999999999,-0.6819484391649488,41.19887933559044]
robot_main , [MAIN_LOOP] 567993669877 | robot_frequency | [82.05235688454529,90,126.09754042903957]
robot_main , [CONTROLLER] 567993669877 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669877 | stability_controller | [0.7949999999999999,-0.7320572754680433,26.484477906440976]
robot_main , [MAIN_LOOP] 567993669938 | robot_frequency | [82.07524798620663,95,126.09754042903957]
robot_main , [CONTROLLER] 567993669938 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669938 | stability_controller | [0.7949999999999999,-0.8209523155556377,56.67147257334936]
robot_main , [MAIN_LOOP] 567993669999 | robot_frequency | [82.0943039165125,100,126.09754042903957]
robot_main , [CONTROLLER] 567993669999 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
